s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,4000,0.4505643565256584,1.0,1
<A_ACCEPTED | 14>,A_FINALIZED,<A_FINALIZED | 36>,1.0,0.0,666,0.5256436173088793,1.0,1
<A_PREACCEPTED | 25>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 23>,0.9509594882729212,0.0,446,0.49279745400763736,1.0,1
<A_REGISTERED | 17>,A_ACTIVATED,<A_ACTIVATED | 11>,0.0508474576271186,0.0,6,0.6207646350939641,1.0,1
<A_REGISTERED | 17>,A_ACTIVATED,<A_ACTIVATED | 52>,0.0508474576271186,0.0,6,0.6207646350939641,1.0,1
<A_REGISTERED | 17>,A_ACTIVATED,<A_ACTIVATED | 56>,0.847457627118644,0.0,100,0.6207646350939641,1.0,1
<A_REGISTERED | 17>,A_ACTIVATED,<A_ACTIVATED | 84>,0.0508474576271186,0.0,6,0.6207646350939641,1.0,1
<A_REGISTERED | 22>,A_ACTIVATED,<A_ACTIVATED | 74>,1.0,0.0,1,0.14636524364793058,0.24491866240370908,1
<A_REGISTERED | 42>,A_ACTIVATED,<A_ACTIVATED | 42>,1.0,0.0,1,0.14464406037909422,0.24491866240370908,1
<A_REGISTERED | 53>,A_ACTIVATED,<A_ACTIVATED | 19>,0.008695652173913,0.0,1,0.598609705491244,1.0,1
<A_REGISTERED | 53>,A_ACTIVATED,<A_ACTIVATED | 74>,0.991304347826087,0.0,114,0.598609705491244,1.0,1
<A_REGISTERED | 67>,A_ACTIVATED,<A_ACTIVATED | 19>,1.0,0.0,76,0.7128545659350641,0.9999999999999999,1
<A_REGISTERED | 83>,A_ACTIVATED,<A_ACTIVATED | 11>,0.2115384615384615,0.0,33,0.5723949366091913,1.0,1
<A_REGISTERED | 83>,A_ACTIVATED,<A_ACTIVATED | 32>,0.1474358974358974,0.0,23,0.5723949366091913,1.0,1
<A_REGISTERED | 83>,A_ACTIVATED,<A_ACTIVATED | 52>,0.0064102564102564,0.0,1,0.5723949366091913,1.0,1
<A_REGISTERED | 83>,A_ACTIVATED,<A_ACTIVATED | 56>,0.032051282051282,0.0,5,0.5723949366091913,1.0,1
<A_REGISTERED | 83>,A_ACTIVATED,<A_ACTIVATED | 84>,0.6025641025641025,0.0,94,0.5723949366091913,1.0,1
<A_REGISTERED | 8>,A_ACTIVATED,<A_ACTIVATED | 11>,0.0059523809523809,0.0,1,0.5895185094243696,1.0,1
<A_REGISTERED | 8>,A_ACTIVATED,<A_ACTIVATED | 32>,0.8333333333333334,0.0,140,0.5895185094243696,1.0,1
<A_REGISTERED | 8>,A_ACTIVATED,<A_ACTIVATED | 84>,0.1607142857142857,0.0,27,0.5895185094243696,1.0,1
<A_REGISTERED | 90>,A_ACTIVATED,<A_ACTIVATED | 42>,0.1296296296296296,0.0,7,0.6399845575254585,0.9999999999962409,1
<A_REGISTERED | 90>,A_ACTIVATED,<A_ACTIVATED | 52>,0.8518518518518519,0.0,46,0.6399845575254585,0.9999999999962409,1
<A_REGISTERED | 90>,A_ACTIVATED,<A_ACTIVATED | 56>,0.0185185185185185,0.0,1,0.6399845575254585,0.9999999999962409,1
<A_REGISTERED | 96>,A_ACTIVATED,<A_ACTIVATED | 96>,1.0,0.0,1,0.017960086437395106,0.24491866240370908,1
<A_SUBMITTED | 10>,A_PARTLYSUBMITTED,<A_CANCELLED | 0>,0.1045,0.0,418,0.45057662410725857,1.0,1
<A_SUBMITTED | 10>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 33>,0.8955,0.0,3582,0.45057662410725857,1.0,1
<O_ACCEPTED | 15>,A_APPROVED,<A_APPROVED | 29>,1.0,0.0,28,0.6006130024337523,0.9999983369439447,1
<O_ACCEPTED | 1>,A_APPROVED,<A_APPROVED | 29>,0.0454545454545454,0.0,1,0.7077290811339416,0.9999665971563038,1
<O_ACCEPTED | 1>,A_APPROVED,<A_APPROVED | 35>,0.9545454545454546,0.0,21,0.7077290811339416,0.9999665971563038,1
<O_ACCEPTED | 21>,A_APPROVED,<A_APPROVED | 40>,0.7975460122699386,0.0,130,0.5860697080822233,1.0,1
<O_ACCEPTED | 21>,A_APPROVED,<A_APPROVED | 4>,0.0061349693251533,0.0,1,0.5860697080822233,1.0,1
<O_ACCEPTED | 21>,A_APPROVED,<A_APPROVED | 89>,0.1963190184049079,0.0,32,0.5860697080822233,1.0,1
<O_ACCEPTED | 22>,A_APPROVED,<A_APPROVED | 22>,1.0,0.0,1,0.00877974126971244,0.24491866240370908,1
<O_ACCEPTED | 43>,A_APPROVED,<A_APPROVED | 29>,0.5454545454545454,0.0,6,0.6463279722242417,0.9918597245682077,1
<O_ACCEPTED | 43>,A_APPROVED,<A_APPROVED | 35>,0.4545454545454545,0.0,5,0.6463279722242417,0.9918597245682077,1
<O_ACCEPTED | 57>,A_APPROVED,<A_APPROVED | 57>,1.0,0.0,2,0.1278344596762537,0.4621171572600098,1
<O_ACCEPTED | 61>,A_APPROVED,<A_APPROVED | 29>,1.0,0.0,5,0.5094910312224585,0.8482836399575129,1
<O_ACCEPTED | 62>,A_APPROVED,<A_APPROVED | 35>,1.0,0.0,19,0.7127478569850161,0.9998503075449787,1
<O_ACCEPTED | 64>,A_APPROVED,<A_APPROVED | 35>,0.8333333333333334,0.0,5,0.6318354844384808,0.9051482536448664,1
<O_ACCEPTED | 64>,A_APPROVED,<A_APPROVED | 87>,0.1666666666666666,0.0,1,0.6318354844384808,0.9051482536448664,1
<O_ACCEPTED | 68>,A_APPROVED,<A_APPROVED | 29>,1.0,0.0,53,0.6006140012847817,0.9999999999938024,1
<O_ACCEPTED | 71>,A_APPROVED,<A_APPROVED | 71>,1.0,0.0,1,0.035907693689861825,0.24491866240370908,1
<O_ACCEPTED | 76>,A_APPROVED,<A_APPROVED | 87>,1.0,0.0,2,0.2883636941046734,0.4621171572600098,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 40>,0.1714285714285714,0.0,18,0.5813898259513746,1.0,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 4>,0.0857142857142857,0.0,9,0.5813898259513746,1.0,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 55>,0.0571428571428571,0.0,6,0.5813898259513746,1.0,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 89>,0.6857142857142857,0.0,72,0.5813898259513746,1.0,1
<O_ACCEPTED | 7>,A_APPROVED,<A_APPROVED | 4>,0.5568181818181818,0.0,49,0.6142659127975358,1.0,1
<O_ACCEPTED | 7>,A_APPROVED,<A_APPROVED | 55>,0.4318181818181818,0.0,38,0.6142659127975358,1.0,1
<O_ACCEPTED | 7>,A_APPROVED,<A_APPROVED | 87>,0.0113636363636363,0.0,1,0.6142659127975358,1.0,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 55>,0.0666666666666666,0.0,1,0.623403385042351,0.9988944427261528,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 87>,0.9333333333333332,0.0,14,0.623403385042351,0.9988944427261528,1
<O_ACCEPTED | 86>,A_APPROVED,<A_APPROVED | 4>,0.4137931034482758,0.0,12,0.61688931748173,0.9999989913051835,1
<O_ACCEPTED | 86>,A_APPROVED,<A_APPROVED | 55>,0.4137931034482758,0.0,12,0.61688931748173,0.9999989913051835,1
<O_ACCEPTED | 86>,A_APPROVED,<A_APPROVED | 87>,0.1724137931034483,0.0,5,0.61688931748173,0.9999989913051835,1
<O_ACCEPTED | 92>,A_APPROVED,<A_APPROVED | 40>,0.2391304347826087,0.0,11,0.5766936413795711,0.9999999997947624,1
<O_ACCEPTED | 92>,A_APPROVED,<A_APPROVED | 89>,0.7608695652173914,0.0,35,0.5766936413795711,0.9999999997947624,1
<O_ACCEPTED | 93>,A_APPROVED,<A_APPROVED | 29>,0.1481481481481481,0.0,4,0.6962244251425529,0.9999972580855863,1
<O_ACCEPTED | 93>,A_APPROVED,<A_APPROVED | 35>,0.8518518518518519,0.0,23,0.6962244251425529,0.9999972580855863,1
<O_ACCEPTED | 96>,A_APPROVED,<A_APPROVED | 96>,1.0,0.0,1,0.0010773385003976655,0.24491866240370908,1
<O_ACCEPTED | 97>,A_APPROVED,<A_APPROVED | 55>,0.8333333333333334,0.0,40,0.6251025469030362,0.9999999999244973,1
<O_ACCEPTED | 97>,A_APPROVED,<A_APPROVED | 87>,0.1666666666666666,0.0,8,0.6251025469030362,0.9999999999244973,1
<O_ACCEPTED | 99>,A_APPROVED,<A_APPROVED | 29>,0.9444444444444444,0.0,17,0.6066998243180629,0.9997532108480275,1
<O_ACCEPTED | 99>,A_APPROVED,<A_APPROVED | 35>,0.0555555555555555,0.0,1,0.6066998243180629,0.9997532108480275,1
<O_CANCELLED | 13>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,1,0.002960997013675158,0.24491866240370908,1
<O_CANCELLED | 21>,A_DECLINED,<A_DECLINED | 21>,1.0,0.0,2,0.007384481393079465,0.4621171572600098,1
<O_CANCELLED | 22>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,23,0.012089470826230641,0.9999797400180382,1
<O_CANCELLED | 31>,A_DECLINED,<A_DECLINED | 31>,1.0,0.0,1,0.002777722415565141,0.24491866240370908,1
<O_CANCELLED | 57>,O_SELECTED,<O_SELECTED | 47>,0.4,0.0,2,0.049629245976273814,0.8482836399575129,1
<O_CANCELLED | 57>,O_SELECTED,<O_SELECTED | 48>,0.6,0.0,3,0.049629245976273814,0.8482836399575129,1
<O_CANCELLED | 59>,A_DECLINED,<A_DECLINED | 59>,1.0,0.0,1,0.00259955804214509,0.24491866240370908,1
<O_CANCELLED | 60>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,20,0.01208861806899616,0.9999092042625951,1
<O_CANCELLED | 71>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,11,0.011991302147445712,0.9918597245682077,1
<O_CANCELLED | 78>,A_DECLINED,<A_DECLINED | 78>,1.0,0.0,2,0.007305236451947706,0.4621171572600098,1
<O_CANCELLED | 92>,A_DECLINED,<A_DECLINED | 92>,1.0,0.0,1,0.002054694606130424,0.24491866240370908,1
<O_CANCELLED | 96>,A_DECLINED,<A_DECLINED | 96>,1.0,0.0,3,0.005911983619459376,0.6351489523872873,1
<O_CANCELLED | 97>,A_DECLINED,<A_DECLINED | 97>,1.0,0.0,1,0.0020618739891654476,0.24491866240370908,1
<O_CANCELLED | 99>,A_DECLINED,<A_DECLINED | 99>,1.0,0.0,1,0.0019460171517704287,0.24491866240370908,1
<O_CREATED | 13>,O_SENT,<O_SENT | 13>,0.75,0.0,15,0.5001724378615298,0.9999092042625951,1
<O_CREATED | 13>,O_SENT,<O_SENT | 70>,0.1,0.0,2,0.5001724378615298,0.9999092042625951,1
<O_CREATED | 13>,O_SENT,<O_SENT_BACK | 13>,0.15,0.0,3,0.5001724378615298,0.9999092042625951,1
<O_CREATED | 1>,O_SENT,<O_SENT | 1>,1.0,0.0,2,0.10146772796364703,0.4621171572600098,1
<O_CREATED | 21>,O_SENT,<O_SENT | 7>,0.8333333333333334,0.0,5,0.2568777622315004,0.9051482536448664,1
<O_CREATED | 21>,O_SENT,<O_SENT_BACK | 7>,0.1666666666666666,0.0,1,0.2568777622315004,0.9051482536448664,1
<O_CREATED | 2>,O_SENT,<O_SENT | 2>,0.9261363636363636,0.0,163,0.5865362637182429,1.0,1
<O_CREATED | 2>,O_SENT,<O_SENT | 57>,0.0397727272727272,0.0,7,0.5865362637182429,1.0,1
<O_CREATED | 2>,O_SENT,<O_SENT_BACK | 57>,0.034090909090909,0.0,6,0.5865362637182429,1.0,1
<O_CREATED | 30>,O_SENT,<O_SENT | 30>,0.9,0.0,9,0.5222548389466252,0.9866142981514303,1
<O_CREATED | 30>,O_SENT,<O_SENT_BACK | 30>,0.1,0.0,1,0.5222548389466252,0.9866142981514303,1
<O_CREATED | 31>,O_SENT,<O_SENT | 31>,0.2,0.0,4,0.5160100121336648,0.9999092042625951,1
<O_CREATED | 31>,O_SENT,<O_SENT | 5>,0.75,0.0,15,0.5160100121336648,0.9999092042625951,1
<O_CREATED | 31>,O_SENT,<O_SENT_BACK | 5>,0.05,0.0,1,0.5160100121336648,0.9999092042625951,1
<O_CREATED | 38>,O_SENT,<O_DECLINED | 31>,0.0045045045045045,0.0,3,0.5267921133885186,1.0,1
<O_CREATED | 38>,O_SENT,<O_DECLINED | 59>,0.006006006006006,0.0,4,0.5267921133885186,1.0,1
<O_CREATED | 38>,O_SENT,<O_SENT | 46>,0.978978978978979,0.0,652,0.5267921133885186,1.0,1
<O_CREATED | 38>,O_SENT,<O_SENT_BACK | 31>,0.003003003003003,0.0,2,0.5267921133885186,1.0,1
<O_CREATED | 38>,O_SENT,<O_SENT_BACK | 59>,0.0075075075075075,0.0,5,0.5267921133885186,1.0,1
<O_CREATED | 43>,O_SENT,<O_SENT | 93>,1.0,0.0,1,0.009130275120177408,0.24491866240370908,1
<O_CREATED | 47>,O_SENT,<O_SENT | 47>,1.0,0.0,4,0.10930565182742495,0.7615941559557649,1
<O_CREATED | 48>,O_SENT,<O_SENT | 47>,1.0,0.0,2,0.0663240607874043,0.4621171572600098,1
<O_CREATED | 57>,O_SENT,<O_SENT | 57>,0.9230769230769232,0.0,12,0.48634600002731465,0.996997635486526,1
<O_CREATED | 57>,O_SENT,<O_SENT | 70>,0.0769230769230769,0.0,1,0.48634600002731465,0.996997635486526,1
<O_CREATED | 59>,O_SENT,<O_SENT | 5>,0.9428571428571428,0.0,33,0.5412807131550026,0.9999999497800182,1
<O_CREATED | 59>,O_SENT,<O_SENT_BACK | 5>,0.0571428571428571,0.0,2,0.5412807131550026,0.9999999497800182,1
<O_CREATED | 5>,O_SENT,<O_SENT | 5>,1.0,0.0,3,0.3541929102303973,0.6351489523872873,1
<O_CREATED | 60>,O_SENT,<O_SENT | 13>,0.4,0.0,6,0.5200865982190747,0.9988944427261528,1
<O_CREATED | 60>,O_SENT,<O_SENT | 2>,0.2666666666666666,0.0,4,0.5200865982190747,0.9988944427261528,1
<O_CREATED | 60>,O_SENT,<O_SENT | 57>,0.0666666666666666,0.0,1,0.5200865982190747,0.9988944427261528,1
<O_CREATED | 60>,O_SENT,<O_SENT | 60>,0.2,0.0,3,0.5200865982190747,0.9988944427261528,1
