s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,7999,0.5506919803631746,1,1
<A_ACCEPTED | 1>,A_FINALIZED,<A_FINALIZED | 25>,1.0,0.0,1465,0.6167573535435092,1,1
<A_APPROVED | 97>,A_REGISTERED,<A_REGISTERED | 48>,0.9526462395543176,0.0,342,0.6595814275723515,1,1
<A_APPROVED | 99>,A_REGISTERED,<A_REGISTERED | 52>,1.0,0.0,1,0.6242602809320494,1,1
<A_APPROVED | 9>,A_REGISTERED,<A_REGISTERED | 9>,1.0,0.0,3,0.6150962288490561,1,1
<A_CANCELLED | 11>,END,<END | 11>,1.0,0.0419746523617538,3,0.0419746523617538,1,1
<A_CANCELLED | 1>,END,<END | 1>,1.0,0.0416240400527288,164,0.0416240400527288,1,1
<A_CANCELLED | 27>,END,<END | 27>,1.0,0.0413518778668435,272,0.0413518778668435,1,1
<A_CANCELLED | 28>,END,<END | 28>,1.0,0.0415614486524018,87,0.0415614486524018,1,1
<A_CANCELLED | 29>,END,<END | 29>,1.0,0.0415730397378451,63,0.0415730397378451,1,1
<A_CANCELLED | 33>,END,<END | 33>,1.0,0.0409545285635328,566,0.0409545285635328,1,1
<A_CANCELLED | 45>,END,<END | 45>,1.0,0.0378919040691691,46,0.0378919040691691,1,1
<A_CANCELLED | 51>,END,<END | 45>,1.0,0.0378919040691691,1,0.0378919040691691,1,1
<A_CANCELLED | 65>,END,<END | 65>,0.9705882352941176,0.0414947327448882,33,0.04145860895148244,1,1
<A_CANCELLED | 65>,END,<END | 76>,0.0294117647058823,0.0402665237690926,1,0.04145860895148244,1,1
<A_CANCELLED | 76>,END,<END | 76>,1.0,0.0402665237690926,29,0.0402665237690926,1,1
<A_CANCELLED | 8>,END,<END | 8>,1.0,0.0298977786234672,6,0.0298977786234672,1,1
<A_CANCELLED | 98>,END,<END | 45>,1.0,0.0378919040691691,2,0.0378919040691691,1,1
<A_DECLINED | 11>,END,<END | 43>,0.6774193548387096,0.0192824264664715,21,0.0190900731267875,1,1
<A_DECLINED | 11>,END,<END | 61>,0.3225806451612903,0.0186861311134511,10,0.0190900731267875,1,1
<A_DECLINED | 1>,END,<END | 44>,1.0,0.0322941445517962,439,0.0322941445517962,1,1
<A_DECLINED | 20>,END,<END | 60>,1.0,0.0,3,0.0,1,1
<A_DECLINED | 27>,END,<END | 72>,1.0,0.0345416055377245,715,0.0345416055377245,1,1
<A_DECLINED | 28>,END,<END | 44>,1.0,0.0322941445517962,241,0.0322941445517962,1,1
<A_DECLINED | 29>,END,<END | 44>,1.0,0.0322941445517962,195,0.0322941445517962,1,1
<A_DECLINED | 2>,END,<END | 36>,1.0,0.0100204906513195,9,0.0100204906513195,1,1
<A_DECLINED | 31>,A_SUBMITTED,<A_SUBMITTED | 33>,1.0,0.0,1,0.0409545285635328,1,1
<A_DECLINED | 33>,END,<END | 33>,1.0,0.0409545285635328,1620,0.0409545285635328,1,1
<A_DECLINED | 34>,END,<END | 43>,1.0,0.0192824264664714,502,0.0192824264664714,1,1
<A_DECLINED | 45>,END,<END | 61>,1.0,0.018686131113451,178,0.018686131113451,1,1
<A_DECLINED | 47>,END,<END | 73>,1.0,0.0065539072050516,2,0.0065539072050516,1,1
<A_DECLINED | 50>,END,<END | 36>,0.8,0.0100204906513195,16,0.012314201119246627,1,1
<A_DECLINED | 50>,END,<END | 61>,0.15,0.0186861311134511,3,0.012314201119246627,1,1
<A_DECLINED | 50>,END,<END | 8>,0.05,0.0298977786234672,1,0.012314201119246627,1,1
<A_DECLINED | 51>,END,<END | 43>,1.0,0.0192824264664715,9,0.0192824264664715,1,1
<A_DECLINED | 53>,END,<END | 73>,1.0,0.0065539072050516,5,0.0065539072050516,1,1
<A_DECLINED | 60>,END,<END | 60>,1.0,0.0,1,0.0,1,1
<A_DECLINED | 65>,END,<END | 44>,1.0,0.0322941445517962,122,0.0322941445517962,1,1
<A_DECLINED | 70>,END,<END | 36>,1.0,0.0100204906513195,6,0.0100204906513195,1,1
<A_DECLINED | 73>,END,<END | 73>,1.0,0.0065539072050516,8,0.0065539072050516,1,1
<A_DECLINED | 76>,END,<END | 44>,0.5806451612903226,0.0322941445517962,36,0.03563740035259792,1,1
<A_DECLINED | 76>,END,<END | 76>,0.4193548387096774,0.0402665237690926,26,0.03563740035259792,1,1
<A_DECLINED | 84>,END,<END | 36>,1.0,0.0100204906513195,2,0.0100204906513195,1,1
<A_DECLINED | 86>,END,<END | 36>,0.6,0.0100204906513195,114,0.0060122943907917,1,1
<A_DECLINED | 86>,END,<END | 60>,0.4,0.0,76,0.0060122943907917,1,1
<A_DECLINED | 8>,END,<END | 8>,1.0,0.0298977786234672,21,0.0298977786234672,1,1
<A_DECLINED | 92>,END,<END | 43>,0.925,0.0192824264664714,111,0.018327787521864917,1,1
<A_DECLINED | 92>,END,<END | 73>,0.075,0.0065539072050516,9,0.018327787521864917,1,1
<A_DECLINED | 96>,END,<END | 61>,1.0,0.0186861311134511,2,0.0186861311134511,1,1
<A_DECLINED | 98>,END,<END | 43>,0.75,0.0192824264664715,6,0.0191333526282164,1,1
<A_DECLINED | 98>,END,<END | 61>,0.25,0.0186861311134511,2,0.0191333526282164,1,1
<A_FINALIZED | 25>,O_SELECTED,<O_SELECTED | 10>,1.0,0.0,1465,0.616758682560187,1,1
<A_FINALIZED | 75>,O_SELECTED,<O_SELECTED | 56>,0.1039657020364415,0.0,97,0.5832656157135123,1,1
<A_FINALIZED | 75>,O_SELECTED,<O_SELECTED | 88>,0.8960342979635584,0.0,836,0.5832656157135123,1,1
<A_FINALIZED | 76>,O_SELECTED,<O_SELECTED | 56>,1.0,0.0,4,0.6101752146131423,1,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 10>,0.5607287449392713,0.0,554,0.6138667543324365,1,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 56>,0.4392712550607287,0.0,434,0.6138667543324365,1,1
<A_PARTLYSUBMITTED | 1>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 1>,1.0,0.0,1,0.5832578193076166,1,1
<A_PARTLYSUBMITTED | 31>,A_DECLINED,<A_DECLINED | 31>,1.0,0.0,1,0.0409545285635328,1,1
<A_PARTLYSUBMITTED | 6>,A_DECLINED,<A_DECLINED | 33>,1.0,0.0,1594,0.0409545285635328,1,0
<A_PARTLYSUBMITTED | 6>,A_PREACCEPTED,<A_PREACCEPTED | 33>,1.0,0.0,3372,0.5891482022941424,1,1
<A_PARTLYSUBMITTED | 6>,W_Assess_fraud,<A_CANCELLED | 33>,0.0657894736842105,0.0,5,0.5530804354702861,1,0
<A_PARTLYSUBMITTED | 6>,W_Assess_fraud,<W_Assess_fraud | 33>,0.9342105263157896,0.0,71,0.5530804354702861,1,0
<A_PARTLYSUBMITTED | 6>,W_Fix_incomplete_submission,<A_CANCELLED | 27>,0.1002087682672233,0.0,240,0.5071386798355974,1,0
<A_PARTLYSUBMITTED | 6>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 33>,0.8997912317327766,0.0,2155,0.5071386798355974,1,0
<A_PREACCEPTED | 27>,W_Complete_preaccepted_appl,<A_CANCELLED | 29>,0.0447443181818181,0.0,63,0.5590205031762986,1,1
<A_PREACCEPTED | 27>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 66>,0.9552556818181818,0.0,1345,0.5590205031762986,1,1
<A_PREACCEPTED | 31>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 31>,1.0,0.0,1,0.5506919803631746,1,1
<A_PREACCEPTED | 33>,W_Complete_preaccepted_appl,<A_CANCELLED | 1>,0.047995317529997,0.0,164,0.5891503444102809,1,1
<A_PREACCEPTED | 33>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 23>,0.9520046824700028,0.0,3253,0.5891503444102809,1,1
<A_REGISTERED | 13>,A_ACTIVATED,<A_ACTIVATED | 79>,0.1364764267990074,0.0,55,0.5673629270241176,1,1
<A_REGISTERED | 13>,A_ACTIVATED,<A_ACTIVATED | 7>,0.8635235732009926,0.0,348,0.5673629270241176,1,1
<A_REGISTERED | 18>,A_ACTIVATED,<A_ACTIVATED | 32>,0.0549199084668192,0.0,24,0.615623552699643,1,1
<A_REGISTERED | 18>,A_ACTIVATED,<A_ACTIVATED | 49>,0.9450800915331808,0.0,413,0.615623552699643,1,1
<A_REGISTERED | 22>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,2,0.6150962288490561,1,1
<A_REGISTERED | 42>,A_ACTIVATED,<A_ACTIVATED | 59>,0.7411764705882353,0.0,126,0.6439057998654254,1,1
<A_REGISTERED | 42>,A_ACTIVATED,<A_ACTIVATED | 85>,0.2588235294117647,0.0,44,0.6439057998654254,1,1
<A_REGISTERED | 48>,A_ACTIVATED,<A_ACTIVATED | 37>,0.904494382022472,0.0,322,0.6641653881259187,1,1
<A_REGISTERED | 48>,A_ACTIVATED,<A_ACTIVATED | 59>,0.095505617977528,0.0,34,0.6641653881259187,1,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 37>,0.5071428571428571,0.0,71,0.6215138141953753,1,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 59>,0.05,0.0,7,0.6215138141953753,1,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 7>,0.4428571428571428,0.0,62,0.6215138141953753,1,1
<A_REGISTERED | 52>,A_ACTIVATED,<A_ACTIVATED | 32>,0.96218487394958,0.0,229,0.6242602809320494,1,1
<A_REGISTERED | 52>,A_ACTIVATED,<A_ACTIVATED | 85>,0.0378151260504201,0.0,9,0.6242602809320494,1,1
<A_REGISTERED | 77>,A_ACTIVATED,<A_ACTIVATED | 79>,1.0,0.0,383,0.5647293090659882,1,1
<A_REGISTERED | 96>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,1,0.6150962288490561,1,1
<A_REGISTERED | 9>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,3,0.6150962288490561,1,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_CANCELLED | 33>,0.0701337667208401,0.0,561,0.5506981961150091,1,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 1>,0.0001250156269533,0.0,1,0.5506981961150091,1,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 6>,0.9297412176522064,0.0,7437,0.5506981961150091,1,1
<A_SUBMITTED | 33>,END,<END | 33>,1.0,0.0409545285635328,1,0.0409545285635328,1,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 15>,0.5217391304347826,0.0,48,0.5880423381207612,1,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 87>,0.4021739130434782,0.0,37,0.5880423381207612,1,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 97>,0.0760869565217391,0.0,7,0.5880423381207612,1,1
<O_ACCEPTED | 20>,A_APPROVED,<A_APPROVED | 35>,1.0,0.0,37,0.6239106158214257,1,1
<O_ACCEPTED | 21>,A_APPROVED,<A_APPROVED | 35>,1.0,0.0,104,0.6239106158214257,1,1
<O_ACCEPTED | 22>,A_APPROVED,<A_APPROVED | 22>,1.0,0.0,2,0.6150962288490561,1,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 15>,0.7853107344632768,0.0,139,0.5890833845594402,1,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 87>,0.2090395480225988,0.0,37,0.5890833845594402,1,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 97>,0.0056497175141242,0.0,1,0.5890833845594402,1,1
<O_ACCEPTED | 2>,A_APPROVED,<A_APPROVED | 35>,0.0112359550561797,0.0,1,0.615716665768427,1,1
<O_ACCEPTED | 2>,A_APPROVED,<A_APPROVED | 46>,0.9887640449438202,0.0,88,0.615716665768427,1,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 15>,0.0051282051282051,0.0,1,0.648444054303399,1,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 55>,0.7589743589743589,0.0,148,0.648444054303399,1,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 97>,0.2358974358974359,0.0,46,0.648444054303399,1,1
<O_ACCEPTED | 50>,A_APPROVED,<A_APPROVED | 46>,1.0,0.0,162,0.615623552699643,1,1
<O_ACCEPTED | 64>,A_APPROVED,<A_APPROVED | 15>,0.8073394495412844,0.0,88,0.5891926531119025,1,1
<O_ACCEPTED | 64>,A_APPROVED,<A_APPROVED | 87>,0.1926605504587156,0.0,21,0.5891926531119025,1,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 35>,0.6213592233009708,0.0,64,0.62077279580444,1,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 46>,0.3786407766990291,0.0,39,0.62077279580444,1,1
<O_ACCEPTED | 70>,A_APPROVED,<A_APPROVED | 46>,1.0,0.0,95,0.615623552699643,1,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 15>,0.0076045627376425,0.0,4,0.565982555957936,1,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 87>,0.9923954372623576,0.0,522,0.565982555957936,1,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 55>,0.7948717948717948,0.0,31,0.648265297277772,1,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 97>,0.2051282051282051,0.0,8,0.648265297277772,1,1
<O_ACCEPTED | 84>,A_APPROVED,<A_APPROVED | 35>,0.8108108108108109,0.0,30,0.622342793068656,1,1
<O_ACCEPTED | 84>,A_APPROVED,<A_APPROVED | 46>,0.1891891891891892,0.0,7,0.622342793068656,1,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 35>,0.25,0.0,4,0.6471046191387443,1,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 55>,0.25,0.0,4,0.6471046191387443,1,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 97>,0.5,0.0,8,0.6471046191387443,1,1
<O_ACCEPTED | 91>,A_APPROVED,<A_APPROVED | 35>,0.1627906976744186,0.0,7,0.6169726094869099,1,1
<O_ACCEPTED | 91>,A_APPROVED,<A_APPROVED | 46>,0.8372093023255814,0.0,36,0.6169726094869099,1,1
<O_ACCEPTED | 93>,A_APPROVED,<A_APPROVED | 87>,0.043046357615894,0.0,13,0.6555428366793442,1,1
<O_ACCEPTED | 93>,A_APPROVED,<A_APPROVED | 97>,0.956953642384106,0.0,289,0.6555428366793442,1,1
<O_ACCEPTED | 96>,A_APPROVED,<A_APPROVED | 96>,1.0,0.0,1,0.6150962288490561,1,1
<O_ACCEPTED | 99>,A_APPROVED,<A_APPROVED | 99>,1.0,0.0,1,0.6242602809320494,1,1
<O_ACCEPTED | 9>,A_APPROVED,<A_APPROVED | 9>,1.0,0.0,3,0.6150962288490561,1,1
<O_CANCELLED | 11>,A_DECLINED,<A_DECLINED | 11>,1.0,0.0,10,0.0190900731267875,1,1
<O_CANCELLED | 14>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,2,0.0298977786234672,1,1
<O_CANCELLED | 17>,O_SELECTED,<O_SELECTED | 47>,1.0,0.0,2,0.5409686812018065,1,1
<O_CANCELLED | 22>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,39,0.018686131113451,1,1
<O_CANCELLED | 26>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,4,0.0298977786234672,1,1
<O_CANCELLED | 2>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,3,0.0298977786234672,1,1
<O_CANCELLED | 38>,O_SELECTED,<O_SELECTED | 45>,1.0,0.0,1,0.5452100683435686,1,1
<O_CANCELLED | 50>,A_DECLINED,<A_DECLINED | 50>,1.0,0.0,4,0.012314201119246627,1,1
<O_CANCELLED | 54>,O_SELECTED,<O_SELECTED | 45>,0.75,0.0,6,0.544149721558128,1,1
<O_CANCELLED | 54>,O_SELECTED,<O_SELECTED | 47>,0.25,0.0,2,0.544149721558128,1,1
<O_CANCELLED | 57>,O_SELECTED,<O_SELECTED | 47>,0.3333333333333333,0.0,1,0.18469216129378632,1,1
<O_CANCELLED | 57>,O_SELECTED,<O_SELECTED | 53>,0.6666666666666666,0.0,2,0.18469216129378632,1,1
<O_CANCELLED | 5>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,25,0.018686131113451,1,1
<O_CANCELLED | 64>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,2,0.0298977786234672,1,1
<O_CANCELLED | 70>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,1,0.0298977786234672,1,1
<O_CANCELLED | 78>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,7,0.0298977786234672,1,1
<O_CANCELLED | 80>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,20,0.018686131113451,1,1
<O_CANCELLED | 90>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,1,0.018686131113451,1,0
<O_CANCELLED | 90>,O_SELECTED,<O_SELECTED | 47>,1.0,0.0,1,0.5409686812018065,1,1
<O_CANCELLED | 91>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,2,0.0298977786234672,1,1
<O_CANCELLED | 96>,A_DECLINED,<A_DECLINED | 96>,1.0,0.0,2,0.0186861311134511,1,1
<O_CANCELLED | 98>,A_DECLINED,<A_DECLINED | 98>,1.0,0.0,2,0.0191333526282164,1,1
<O_CANCELLED | 99>,O_SELECTED,<O_SELECTED | 47>,1.0,0.0,5,0.5409686812018065,1,1
<O_CANCELLED | 9>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,93,0.018686131113451,1,1
<O_CREATED | 11>,O_SENT,<O_SENT | 11>,0.9772727272727272,0.0,129,0.6234762535439955,1,1
<O_CREATED | 11>,O_SENT,<O_SENT_BACK | 11>,0.0151515151515151,0.0,2,0.6234762535439955,1,1
<O_CREATED | 11>,O_SENT,<O_SENT_BACK | 98>,0.0075757575757575,0.0,1,0.6234762535439955,1,1
<O_CREATED | 11>,W_Call_after_offer,<W_Call_after_offer | 11>,1.0,0.0,1,0.6173413146827762,1,0
<O_CREATED | 14>,O_SENT,<O_SENT | 14>,0.1666666666666666,0.0,1,0.6246679523646297,1,1
<O_CREATED | 14>,O_SENT,<O_SENT | 93>,0.8333333333333334,0.0,5,0.6246679523646297,1,1
<O_CREATED | 17>,O_SENT,<O_SENT | 17>,0.8888888888888888,0.0,24,0.5874309120193041,1,1
<O_CREATED | 17>,O_SENT,<O_SENT | 57>,0.037037037037037,0.0,1,0.5874309120193041,1,1
<O_CREATED | 17>,O_SENT,<O_SENT | 90>,0.037037037037037,0.0,1,0.5874309120193041,1,1
<O_CREATED | 17>,O_SENT,<O_SENT | 99>,0.037037037037037,0.0,1,0.5874309120193041,1,1
<O_CREATED | 20>,O_SENT,<O_SENT | 20>,1.0,0.0,2,0.45817576300406326,1,1
<O_CREATED | 21>,O_SENT,<O_SENT | 20>,0.1428571428571428,0.0,1,0.5089109220297864,1,1
<O_CREATED | 21>,O_SENT,<O_SENT | 21>,0.8571428571428571,0.0,6,0.5089109220297864,1,1
<O_CREATED | 22>,O_SENT,<O_DECLINED | 17>,0.0060240963855421,0.0,1,0.6060408399568575,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 17>,0.1385542168674698,0.0,23,0.6060408399568575,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 22>,0.0602409638554216,0.0,10,0.6060408399568575,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 38>,0.6927710843373494,0.0,115,0.6060408399568575,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 54>,0.0783132530120482,0.0,13,0.6060408399568575,1,1
<O_CREATED | 22>,O_SENT,<O_SENT_BACK | 17>,0.0180722891566265,0.0,3,0.6060408399568575,1,1
<O_CREATED | 22>,O_SENT,<O_SENT_BACK | 54>,0.0060240963855421,0.0,1,0.6060408399568575,1,1
<O_CREATED | 24>,O_SENT,<O_DECLINED | 11>,0.0104011887072808,0.0,21,0.616760729803187,1,1
<O_CREATED | 24>,O_SENT,<O_SENT | 39>,0.2684497275879148,0.0,542,0.616760729803187,1,1
<O_CREATED | 24>,O_SENT,<O_SENT | 71>,0.7097573055968301,0.0,1433,0.616760729803187,1,1
<O_CREATED | 24>,O_SENT,<O_SENT_BACK | 11>,0.0113917781079742,0.0,23,0.616760729803187,1,1
<O_CREATED | 26>,O_SENT,<O_ACCEPTED | 81>,0.0769230769230769,0.0,1,0.6109610322205523,1,1
<O_CREATED | 26>,O_SENT,<O_SENT | 26>,0.1538461538461538,0.0,2,0.6109610322205523,1,1
<O_CREATED | 26>,O_SENT,<O_SENT | 81>,0.1538461538461538,0.0,2,0.6109610322205523,1,1
<O_CREATED | 26>,O_SENT,<O_SENT | 93>,0.5384615384615384,0.0,7,0.6109610322205523,1,1
<O_CREATED | 26>,O_SENT,<O_SENT_BACK | 93>,0.0769230769230769,0.0,1,0.6109610322205523,1,1
<O_CREATED | 2>,O_SENT,<O_SENT | 67>,1.0,0.0,1,0.6278672639412997,1,1
<O_CREATED | 38>,O_SENT,<O_SENT | 38>,0.8737373737373737,0.0,173,0.6138108980517933,1,1
<O_CREATED | 38>,O_SENT,<O_SENT | 54>,0.0909090909090909,0.0,18,0.6138108980517933,1,1
<O_CREATED | 38>,O_SENT,<O_SENT_BACK | 54>,0.0353535353535353,0.0,7,0.6138108980517933,1,1
<O_CREATED | 41>,O_SENT,<O_DECLINED | 81>,0.1666666666666666,0.0,1,0.5055535800614336,1,1
<O_CREATED | 41>,O_SENT,<O_SENT | 81>,0.8333333333333334,0.0,5,0.5055535800614336,1,1
<O_CREATED | 45>,O_SENT,<O_SENT | 47>,1.0,0.0,1,0.5706583911941533,1,1
<O_CREATED | 47>,O_SENT,<O_SENT | 47>,0.9473684210526316,0.0,18,0.5409686813368734,1,1
<O_CREATED | 47>,O_SENT,<O_SENT | 53>,0.0526315789473684,0.0,1,0.5409686813368734,1,1
<O_CREATED | 50>,O_SENT,<O_SENT | 50>,0.25,0.0,1,0.6288564259712681,1,1
<O_CREATED | 50>,O_SENT,<O_SENT | 67>,0.75,0.0,3,0.6288564259712681,1,1
<O_CREATED | 51>,O_SENT,<O_DECLINED | 51>,0.0178571428571428,0.0,1,0.5854960304279062,1,1
<O_CREATED | 51>,O_SENT,<O_SENT | 51>,0.8928571428571429,0.0,50,0.5854960304279062,1,1
<O_CREATED | 51>,O_SENT,<O_SENT_BACK | 51>,0.0892857142857142,0.0,5,0.5854960304279062,1,1
<O_CREATED | 53>,O_SENT,<O_SENT | 53>,1.0,0.0,3,0.006553903905834191,1,1
