s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,7999,0.5183478829223443,1,1
<A_ACCEPTED | 1>,A_FINALIZED,<A_FINALIZED | 25>,1.0,0.0,1465,0.5803139106021672,1,1
<A_PARTLYSUBMITTED | 6>,W_Assess_fraud,<W_Assess_fraud | 33>,0.9342105263157896,0.0,71,0.5206608808878153,1,0
<A_PARTLYSUBMITTED | 6>,W_Fix_incomplete_submission,<A_CANCELLED | 27>,0.1002087682672233,0.0,240,0.4797272417236328,1,0
<A_PARTLYSUBMITTED | 6>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 33>,0.8997912317327766,0.0,2155,0.4797272417236328,1,0
<A_PREACCEPTED | 27>,W_Complete_preaccepted_appl,<A_CANCELLED | 29>,0.0447443181818181,0.0,63,0.5285628719975489,1,1
<A_PREACCEPTED | 27>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 66>,0.9552556818181818,0.0,1345,0.5285628719975489,1,1
<A_PREACCEPTED | 31>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 31>,1.0,0.0,1,0.0,0,1
<A_PREACCEPTED | 33>,W_Complete_preaccepted_appl,<A_CANCELLED | 1>,0.047995317529997,0.0,164,0.5544526483247497,1,1
<A_PREACCEPTED | 33>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 23>,0.9520046824700028,0.0,3253,0.5544526483247497,1,1
<A_REGISTERED | 13>,A_ACTIVATED,<A_ACTIVATED | 79>,0.1364764267990074,0.0,55,0.5673629270241176,1,1
<A_REGISTERED | 13>,A_ACTIVATED,<A_ACTIVATED | 7>,0.8635235732009926,0.0,348,0.5673629270241176,1,1
<A_REGISTERED | 18>,A_ACTIVATED,<A_ACTIVATED | 32>,0.0549199084668192,0.0,24,0.615623552699643,1,1
<A_REGISTERED | 18>,A_ACTIVATED,<A_ACTIVATED | 49>,0.9450800915331808,0.0,413,0.615623552699643,1,1
<A_REGISTERED | 22>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,2,0.0,0,1
<A_REGISTERED | 42>,A_ACTIVATED,<A_ACTIVATED | 59>,0.7411764705882353,0.0,126,0.6439057998654254,1,1
<A_REGISTERED | 42>,A_ACTIVATED,<A_ACTIVATED | 85>,0.2588235294117647,0.0,44,0.6439057998654254,1,1
<A_REGISTERED | 48>,A_ACTIVATED,<A_ACTIVATED | 37>,0.904494382022472,0.0,322,0.6641653881259187,1,1
<A_REGISTERED | 48>,A_ACTIVATED,<A_ACTIVATED | 59>,0.095505617977528,0.0,34,0.6641653881259187,1,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 37>,0.5071428571428571,0.0,71,0.6215138141953753,1,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 59>,0.05,0.0,7,0.6215138141953753,1,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 7>,0.4428571428571428,0.0,62,0.6215138141953753,1,1
<A_REGISTERED | 52>,A_ACTIVATED,<A_ACTIVATED | 32>,0.96218487394958,0.0,229,0.6242602809320494,1,1
<A_REGISTERED | 52>,A_ACTIVATED,<A_ACTIVATED | 85>,0.0378151260504201,0.0,9,0.6242602809320494,1,1
<A_REGISTERED | 77>,A_ACTIVATED,<A_ACTIVATED | 79>,1.0,0.0,383,0.5647293090659882,1,1
<A_REGISTERED | 96>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,1,0.0,0,1
<A_REGISTERED | 9>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,3,0.0,0,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_CANCELLED | 33>,0.0701337667208401,0.0,561,0.5183608223755837,1,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 1>,0.0001250156269533,0.0,1,0.5183608223755837,1,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 6>,0.9297412176522064,0.0,7437,0.5183608223755837,1,1
<A_SUBMITTED | 33>,END,<END | 33>,1.0,0.0409545285635328,1,0.0,0,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 15>,0.5217391304347826,0.0,48,0.5880423381207612,1,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 87>,0.4021739130434782,0.0,37,0.5880423381207612,1,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 97>,0.0760869565217391,0.0,7,0.5880423381207612,1,1
<O_ACCEPTED | 20>,A_APPROVED,<A_APPROVED | 35>,1.0,0.0,37,0.6239106158214257,1,1
<O_ACCEPTED | 21>,A_APPROVED,<A_APPROVED | 35>,1.0,0.0,104,0.6239106158214257,1,1
<O_ACCEPTED | 22>,A_APPROVED,<A_APPROVED | 22>,1.0,0.0,2,0.0,0,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 15>,0.7853107344632768,0.0,139,0.5890833845594402,1,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 87>,0.2090395480225988,0.0,37,0.5890833845594402,1,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 97>,0.0056497175141242,0.0,1,0.5890833845594402,1,1
<O_ACCEPTED | 2>,A_APPROVED,<A_APPROVED | 35>,0.0112359550561797,0.0,1,0.615716665768427,1,1
<O_ACCEPTED | 2>,A_APPROVED,<A_APPROVED | 46>,0.9887640449438202,0.0,88,0.615716665768427,1,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 15>,0.0051282051282051,0.0,1,0.648444054303399,1,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 55>,0.7589743589743589,0.0,148,0.648444054303399,1,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 97>,0.2358974358974359,0.0,46,0.648444054303399,1,1
<O_ACCEPTED | 50>,A_APPROVED,<A_APPROVED | 46>,1.0,0.0,162,0.615623552699643,1,1
<O_ACCEPTED | 64>,A_APPROVED,<A_APPROVED | 15>,0.8073394495412844,0.0,88,0.5891926531119025,1,1
<O_ACCEPTED | 64>,A_APPROVED,<A_APPROVED | 87>,0.1926605504587156,0.0,21,0.5891926531119025,1,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 35>,0.6213592233009708,0.0,64,0.62077279580444,1,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 46>,0.3786407766990291,0.0,39,0.62077279580444,1,1
<O_ACCEPTED | 70>,A_APPROVED,<A_APPROVED | 46>,1.0,0.0,95,0.615623552699643,1,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 15>,0.0076045627376425,0.0,4,0.565982555957936,1,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 87>,0.9923954372623576,0.0,522,0.565982555957936,1,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 55>,0.7948717948717948,0.0,31,0.648265297277772,1,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 97>,0.2051282051282051,0.0,8,0.648265297277772,1,1
<O_ACCEPTED | 84>,A_APPROVED,<A_APPROVED | 35>,0.8108108108108109,0.0,30,0.622342793068656,1,1
<O_ACCEPTED | 84>,A_APPROVED,<A_APPROVED | 46>,0.1891891891891892,0.0,7,0.622342793068656,1,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 35>,0.25,0.0,4,0.6471046191387443,1,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 55>,0.25,0.0,4,0.6471046191387443,1,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 97>,0.5,0.0,8,0.6471046191387443,1,1
<O_ACCEPTED | 91>,A_APPROVED,<A_APPROVED | 35>,0.1627906976744186,0.0,7,0.6169726094869099,1,1
<O_ACCEPTED | 91>,A_APPROVED,<A_APPROVED | 46>,0.8372093023255814,0.0,36,0.6169726094869099,1,1
<O_ACCEPTED | 93>,A_APPROVED,<A_APPROVED | 87>,0.043046357615894,0.0,13,0.6555428366793442,1,1
<O_ACCEPTED | 93>,A_APPROVED,<A_APPROVED | 97>,0.956953642384106,0.0,289,0.6555428366793442,1,1
<O_ACCEPTED | 96>,A_APPROVED,<A_APPROVED | 96>,1.0,0.0,1,0.0,0,1
<O_ACCEPTED | 99>,A_APPROVED,<A_APPROVED | 99>,1.0,0.0,1,0.0,0,1
<O_ACCEPTED | 9>,A_APPROVED,<A_APPROVED | 9>,1.0,0.0,3,0.0,0,1
<O_CANCELLED | 11>,A_DECLINED,<A_DECLINED | 11>,1.0,0.0,10,0.0190900731267875,1,1
<O_CANCELLED | 14>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,2,0.0,0,1
<O_CANCELLED | 17>,O_SELECTED,<O_SELECTED | 47>,1.0,0.0,2,0.0,0,1
<O_CANCELLED | 22>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,39,0.018686131113451,1,1
<O_CANCELLED | 26>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,4,0.0298977786234672,1,1
<O_CANCELLED | 2>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,3,0.0,0,1
<O_CANCELLED | 38>,O_SELECTED,<O_SELECTED | 45>,1.0,0.0,1,0.0,0,1
<O_CANCELLED | 50>,A_DECLINED,<A_DECLINED | 50>,1.0,0.0,4,0.012314201119246627,1,1
<O_CANCELLED | 54>,O_SELECTED,<O_SELECTED | 45>,0.75,0.0,6,0.4506923081963433,1,1
<O_CANCELLED | 54>,O_SELECTED,<O_SELECTED | 47>,0.25,0.0,2,0.4506923081963433,1,1
<O_CANCELLED | 57>,O_SELECTED,<O_SELECTED | 47>,0.3333333333333333,0.0,1,0.0,0,1
<O_CANCELLED | 57>,O_SELECTED,<O_SELECTED | 53>,0.6666666666666666,0.0,2,0.0,0,1
<O_CANCELLED | 5>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,25,0.018686131113451,1,1
<O_CANCELLED | 64>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,2,0.0,0,1
<O_CANCELLED | 70>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,1,0.0,0,1
<O_CANCELLED | 78>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,7,0.0298977786234672,1,1
<O_CANCELLED | 80>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,20,0.018686131113451,1,1
<O_CANCELLED | 90>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,1,0.0,0,1
<O_CANCELLED | 90>,O_SELECTED,<O_SELECTED | 47>,1.0,0.0,1,0.0,0,1
<O_CANCELLED | 91>,A_DECLINED,<A_DECLINED | 8>,1.0,0.0,2,0.0,0,1
<O_CANCELLED | 96>,A_DECLINED,<A_DECLINED | 96>,1.0,0.0,2,0.0,0,1
<O_CANCELLED | 98>,A_DECLINED,<A_DECLINED | 98>,1.0,0.0,2,0.0,0,1
<O_CANCELLED | 99>,O_SELECTED,<O_SELECTED | 47>,1.0,0.0,5,0.5047753851799045,1,1
<O_CANCELLED | 9>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,93,0.018686131113451,1,1
<O_CREATED | 11>,O_SENT,<O_SENT | 11>,0.9772727272727272,0.0,129,0.5895008125864547,1,1
<O_CREATED | 11>,O_SENT,<O_SENT_BACK | 11>,0.0151515151515151,0.0,2,0.5895008125864547,1,1
<O_CREATED | 11>,O_SENT,<O_SENT_BACK | 98>,0.0075757575757575,0.0,1,0.5895008125864547,1,1
<O_CREATED | 11>,W_Call_after_offer,<W_Call_after_offer | 11>,1.0,0.0,1,0.0,0,0
<O_CREATED | 14>,O_SENT,<O_SENT | 14>,0.1666666666666666,0.0,1,0.41925008952056614,1,1
<O_CREATED | 14>,O_SENT,<O_SENT | 93>,0.8333333333333334,0.0,5,0.41925008952056614,1,1
<O_CREATED | 17>,O_SENT,<O_SENT | 17>,0.8888888888888888,0.0,24,0.5557709191889831,1,1
<O_CREATED | 17>,O_SENT,<O_SENT | 57>,0.037037037037037,0.0,1,0.5557709191889831,1,1
<O_CREATED | 17>,O_SENT,<O_SENT | 90>,0.037037037037037,0.0,1,0.5557709191889831,1,1
<O_CREATED | 17>,O_SENT,<O_SENT | 99>,0.037037037037037,0.0,1,0.5557709191889831,1,1
<O_CREATED | 20>,O_SENT,<O_SENT | 20>,1.0,0.0,2,0.0,0,1
<O_CREATED | 21>,O_SENT,<O_SENT | 20>,0.1428571428571428,0.0,1,0.4434572416006345,1,1
<O_CREATED | 21>,O_SENT,<O_SENT | 21>,0.8571428571428571,0.0,6,0.4434572416006345,1,1
<O_CREATED | 22>,O_SENT,<O_DECLINED | 17>,0.0060240963855421,0.0,1,0.5734319898885232,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 17>,0.1385542168674698,0.0,23,0.5734319898885232,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 22>,0.0602409638554216,0.0,10,0.5734319898885232,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 38>,0.6927710843373494,0.0,115,0.5734319898885232,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 54>,0.0783132530120482,0.0,13,0.5734319898885232,1,1
<O_CREATED | 22>,O_SENT,<O_SENT_BACK | 17>,0.0180722891566265,0.0,3,0.5734319898885232,1,1
<O_CREATED | 22>,O_SENT,<O_SENT_BACK | 54>,0.0060240963855421,0.0,1,0.5734319898885232,1,1
<O_CREATED | 24>,O_SENT,<O_DECLINED | 11>,0.0104011887072808,0.0,21,0.5803206100087658,1,1
<O_CREATED | 24>,O_SENT,<O_SENT | 39>,0.2684497275879148,0.0,542,0.5803206100087658,1,1
<O_CREATED | 24>,O_SENT,<O_SENT | 71>,0.7097573055968301,0.0,1433,0.5803206100087658,1,1
<O_CREATED | 24>,O_SENT,<O_SENT_BACK | 11>,0.0113917781079742,0.0,23,0.5803206100087658,1,1
<O_CREATED | 26>,O_SENT,<O_ACCEPTED | 81>,0.0769230769230769,0.0,1,0.41086011085625707,1,1
<O_CREATED | 26>,O_SENT,<O_SENT | 26>,0.1538461538461538,0.0,2,0.41086011085625707,1,1
<O_CREATED | 26>,O_SENT,<O_SENT | 81>,0.1538461538461538,0.0,2,0.41086011085625707,1,1
<O_CREATED | 26>,O_SENT,<O_SENT | 93>,0.5384615384615384,0.0,7,0.41086011085625707,1,1
<O_CREATED | 26>,O_SENT,<O_SENT_BACK | 93>,0.0769230769230769,0.0,1,0.41086011085625707,1,1
<O_CREATED | 2>,O_SENT,<O_SENT | 67>,1.0,0.0,1,0.0,0,1
<O_CREATED | 38>,O_SENT,<O_SENT | 38>,0.8737373737373737,0.0,173,0.5806678458015664,1,1
<O_CREATED | 38>,O_SENT,<O_SENT | 54>,0.0909090909090909,0.0,18,0.5806678458015664,1,1
<O_CREATED | 38>,O_SENT,<O_SENT_BACK | 54>,0.0353535353535353,0.0,7,0.5806678458015664,1,1
<O_CREATED | 41>,O_SENT,<O_DECLINED | 81>,0.1666666666666666,0.0,1,0.4880064132836728,1,1
<O_CREATED | 41>,O_SENT,<O_SENT | 81>,0.8333333333333334,0.0,5,0.4880064132836728,1,1
<O_CREATED | 45>,O_SENT,<O_SENT | 47>,1.0,0.0,1,0.0,0,1
<O_CREATED | 47>,O_SENT,<O_SENT | 47>,0.9473684210526316,0.0,18,0.5047753852558846,1,1
<O_CREATED | 47>,O_SENT,<O_SENT | 53>,0.0526315789473684,0.0,1,0.5047753852558846,1,1
<O_CREATED | 50>,O_SENT,<O_SENT | 50>,0.25,0.0,1,0.3264672394005331,1,1
<O_CREATED | 50>,O_SENT,<O_SENT | 67>,0.75,0.0,3,0.3264672394005331,1,1
<O_CREATED | 51>,O_SENT,<O_DECLINED | 51>,0.0178571428571428,0.0,1,0.5542839966467094,1,1
<O_CREATED | 51>,O_SENT,<O_SENT | 51>,0.8928571428571429,0.0,50,0.5542839966467094,1,1
<O_CREATED | 51>,O_SENT,<O_SENT_BACK | 51>,0.0892857142857142,0.0,5,0.5542839966467094,1,1
<O_CREATED | 53>,O_SENT,<O_SENT | 53>,1.0,0.0,3,0.0,0,1
<O_CREATED | 54>,O_SENT,<O_SENT | 17>,0.0851063829787234,0.0,4,0.5409779971368516,1,1
<O_CREATED | 54>,O_SENT,<O_SENT | 54>,0.8085106382978723,0.0,38,0.5409779971368516,1,1
<O_CREATED | 54>,O_SENT,<O_SENT | 99>,0.0851063829787234,0.0,4,0.5409779971368516,1,1
