s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,7999,0.5146962459052743,1,1
<A_ACCEPTED | 31>,A_FINALIZED,<A_FINALIZED | 20>,0.2672811059907834,0.0,58,0.5883457052354496,1,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 69>,1.0,0.0,125,0.5788237855290785,1,1
<A_APPROVED | 38>,A_REGISTERED,<A_REGISTERED | 30>,1.0,0.0,1,0.5377244154392244,1,1
<A_APPROVED | 39>,A_REGISTERED,<A_REGISTERED | 14>,0.9506172839506172,0.0,154,0.6390332378126973,1,1
<A_APPROVED | 39>,A_REGISTERED,<A_REGISTERED | 30>,0.0493827160493827,0.0,8,0.6390332378126973,1,1
<A_APPROVED | 45>,A_REGISTERED,<A_REGISTERED | 45>,1.0,0.0,1,0.5316229869082554,1,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 19>,0.0225225225225225,0.0,10,0.5577522491781699,1,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 40>,0.9774774774774776,0.0,434,0.5577522491781699,1,1
<A_APPROVED | 64>,A_REGISTERED,<A_REGISTERED | 30>,1.0,0.0,267,0.5377244154392244,1,1
<A_APPROVED | 6>,A_REGISTERED,<A_REGISTERED | 6>,1.0,0.0,1,0.5316229869082554,1,1
<A_APPROVED | 75>,A_REGISTERED,<A_REGISTERED | 19>,0.9761904761904762,0.0,246,0.5696297877282945,1,1
<A_APPROVED | 75>,A_REGISTERED,<A_REGISTERED | 40>,0.0119047619047619,0.0,3,0.5696297877282945,1,1
<A_APPROVED | 75>,A_REGISTERED,<A_REGISTERED | 69>,0.0119047619047619,0.0,3,0.5696297877282945,1,1
<A_APPROVED | 79>,A_REGISTERED,<A_REGISTERED | 14>,0.5,0.0,1,0.5910102246096874,1,1
<A_APPROVED | 79>,A_REGISTERED,<A_REGISTERED | 30>,0.5,0.0,1,0.5910102246096874,1,1
<A_CANCELLED | 12>,END,<END | 51>,1.0,0.0322434090317594,1,0.0322434090317594,1,1
<A_CANCELLED | 18>,END,<END | 62>,1.0,0.0380283679178311,881,0.0380283679178311,1,1
<A_CANCELLED | 28>,END,<END | 28>,1.0,0.0428577989190491,2,0.0428577989190491,1,1
<A_CANCELLED | 31>,END,<END | 31>,1.0,0.0413320916306544,20,0.0413320916306544,1,1
<A_CANCELLED | 51>,END,<END | 51>,1.0,0.0322434090317593,30,0.0322434090317593,1,1
<A_CANCELLED | 56>,END,<END | 56>,1.0,0.0428120410189311,1,0.0428120410189311,1,1
<A_CANCELLED | 58>,END,<END | 58>,1.0,0.0427294572167269,100,0.0427294572167269,1,1
<A_CANCELLED | 5>,END,<END | 5>,1.0,0.04258663887446,61,0.04258663887446,1,1
<A_CANCELLED | 60>,END,<END | 60>,1.0,0.0423277901451882,11,0.0423277901451882,1,1
<A_CANCELLED | 68>,END,<END | 68>,1.0,0.0429717526282106,2,0.0429717526282106,1,1
<A_CANCELLED | 6>,END,<END | 6>,1.0,0.0430391044860646,1,0.0430391044860646,1,1
<A_CANCELLED | 74>,END,<END | 74>,1.0,0.0426448195290985,50,0.0426448195290985,1,1
<A_CANCELLED | 8>,END,<END | 62>,0.8457446808510638,0.038028367917831,318,0.03877449876726684,1,1
<A_CANCELLED | 8>,END,<END | 8>,0.1542553191489361,0.0428653541141737,58,0.03877449876726684,1,1
<A_DECLINED | 0>,A_SUBMITTED,<A_SUBMITTED | 24>,1.0,0.0,1,0.0385415240354189,1,1
<A_DECLINED | 12>,END,<END | 15>,0.7142857142857143,0.0215088627917908,5,0.0245758760032104,1,1
<A_DECLINED | 12>,END,<END | 51>,0.2857142857142857,0.0322434090317594,2,0.0245758760032104,1,1
<A_DECLINED | 18>,END,<END | 24>,1.0,0.0385415240354187,2555,0.0385415240354187,1,1
<A_DECLINED | 28>,END,<END | 41>,1.0,0.0129746198146329,2,0.0129746198146329,1,1
<A_DECLINED | 31>,END,<END | 31>,0.7647058823529411,0.0413320916306544,52,0.03962892135402374,1,1
<A_DECLINED | 31>,END,<END | 66>,0.2352941176470588,0.0340936179549741,16,0.03962892135402374,1,1
<A_DECLINED | 36>,END,<END | 41>,0.5666666666666667,0.0129746198146329,68,0.00735228456162531,1,1
<A_DECLINED | 36>,END,<END | 57>,0.4333333333333333,0.0,52,0.00735228456162531,1,1
<A_DECLINED | 42>,END,<END | 15>,0.4285714285714285,0.0215088627917908,3,0.029178992173750723,1,1
<A_DECLINED | 42>,END,<END | 42>,0.1428571428571428,0.0429961297456045,1,0.029178992173750723,1,1
<A_DECLINED | 42>,END,<END | 51>,0.4285714285714285,0.0322434090317594,3,0.029178992173750723,1,1
<A_DECLINED | 44>,END,<END | 15>,1.0,0.0215088627917909,430,0.0215088627917909,1,1
<A_DECLINED | 47>,END,<END | 73>,1.0,0.0277180251960683,2,0.0277180251960683,1,1
<A_DECLINED | 48>,END,<END | 57>,1.0,2.775557561562892e-17,1,2.775557561562892e-17,1,1
<A_DECLINED | 49>,END,<END | 57>,1.0,2.775557561562892e-17,2,2.775557561562892e-17,1,1
<A_DECLINED | 51>,END,<END | 51>,1.0,0.0322434090317594,109,0.0322434090317594,1,1
<A_DECLINED | 54>,END,<END | 41>,0.6666666666666666,0.0129746198146329,2,0.02293317179829673,1,1
<A_DECLINED | 54>,END,<END | 54>,0.3333333333333333,0.0428502757656244,1,0.02293317179829673,1,1
<A_DECLINED | 55>,END,<END | 15>,0.6666666666666666,0.0215088627917908,4,0.02508704487178033,1,1
<A_DECLINED | 55>,END,<END | 51>,0.3333333333333333,0.0322434090317594,2,0.02508704487178033,1,1
<A_DECLINED | 56>,END,<END | 51>,0.6,0.0322434090317594,3,0.03345205866205552,1,1
<A_DECLINED | 56>,END,<END | 56>,0.2,0.0428120410189311,1,0.03345205866205552,1,1
<A_DECLINED | 56>,END,<END | 73>,0.2,0.0277180251960683,1,0.03345205866205552,1,1
<A_DECLINED | 58>,END,<END | 66>,1.0,0.0340936179549742,284,0.0340936179549742,1,1
<A_DECLINED | 5>,END,<END | 66>,1.0,0.0340936179549741,156,0.0340936179549741,1,1
<A_DECLINED | 60>,END,<END | 60>,0.1935483870967742,0.0423277901451882,6,0.035687328701467146,1,1
<A_DECLINED | 60>,END,<END | 66>,0.8064516129032258,0.0340936179549741,25,0.035687328701467146,1,1
<A_DECLINED | 65>,END,<END | 65>,1.0,0.0359299642807693,7,0.0359299642807693,1,1
<A_DECLINED | 68>,END,<END | 41>,1.0,0.0129746198146329,3,0.0129746198146329,1,1
<A_DECLINED | 6>,END,<END | 15>,0.68,0.0215088627917908,17,0.024943917588580753,1,1
<A_DECLINED | 6>,END,<END | 51>,0.32,0.0322434090317594,8,0.024943917588580753,1,1
<A_DECLINED | 73>,END,<END | 73>,1.0,0.0277180251960683,45,0.0277180251960683,1,1
<A_DECLINED | 74>,END,<END | 66>,1.0,0.0340936179549741,167,0.0340936179549741,1,1
<A_DECLINED | 79>,END,<END | 15>,0.8,0.0215088627917908,4,0.0243930830895865,1,1
<A_DECLINED | 79>,END,<END | 65>,0.2,0.0359299642807693,1,0.0243930830895865,1,1
<A_DECLINED | 8>,END,<END | 77>,1.0,0.0362270682110485,1006,0.0362270682110485,1,1
<A_FINALIZED | 20>,O_SELECTED,<O_SELECTED | 33>,0.7263581488933601,0.0,1444,0.5979360080918228,1,1
<A_FINALIZED | 20>,O_SELECTED,<O_SELECTED | 4>,0.2736418511066398,0.0,544,0.5979360080918228,1,1
<A_FINALIZED | 52>,O_SELECTED,<O_SELECTED | 52>,1.0,0.0,159,0.584857807165572,1,1
<A_FINALIZED | 60>,O_SELECTED,<O_SELECTED | 4>,1.0,0.0,86,0.6007608542315329,1,1
<A_PARTLYSUBMITTED | 0>,A_DECLINED,<A_DECLINED | 0>,1.0,0.0,1,0.0385415240354189,1,1
<A_PARTLYSUBMITTED | 21>,A_DECLINED,<A_DECLINED | 18>,1.0,0.0,2519,0.0385415240354187,1,0
<A_PARTLYSUBMITTED | 21>,A_PREACCEPTED,<A_PREACCEPTED | 18>,1.0,0.0,2175,0.5727391245979785,1,1
<A_PARTLYSUBMITTED | 21>,W_Assess_fraud,<A_CANCELLED | 18>,0.1625,0.0,13,0.48584196648406924,1,0
<A_PARTLYSUBMITTED | 21>,W_Assess_fraud,<W_Assess_fraud | 18>,0.8375,0.0,67,0.48584196648406924,1,0
<A_PARTLYSUBMITTED | 21>,W_Fix_incomplete_submission,<A_CANCELLED | 8>,0.1349172677131947,0.0,318,0.5016274552813792,1,0
<A_PARTLYSUBMITTED | 21>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 18>,0.8650827322868052,0.0,2039,0.5016274552813792,1,0
<A_PREACCEPTED | 18>,W_Complete_preaccepted_appl,<A_CANCELLED | 58>,0.0453309156844968,0.0,100,0.5727478633264057,1,1
<A_PREACCEPTED | 18>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 16>,0.9546690843155032,0.0,2106,0.5727478633264057,1,1
<A_PREACCEPTED | 8>,W_Complete_preaccepted_appl,<A_CANCELLED | 60>,0.0092307692307692,0.0,9,0.5738301536243214,1,1
<A_PREACCEPTED | 8>,W_Complete_preaccepted_appl,<A_CANCELLED | 74>,0.0348717948717948,0.0,34,0.5738301536243214,1,1
<A_PREACCEPTED | 8>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 63>,0.955897435897436,0.0,932,0.5738301536243214,1,1
<A_REGISTERED | 14>,A_ACTIVATED,<A_ACTIVATED | 3>,1.0,0.0,155,0.6442960337801504,1,1
<A_REGISTERED | 19>,A_ACTIVATED,<A_ACTIVATED | 32>,0.5709779179810726,0.0,181,0.5696658614837253,1,1
<A_REGISTERED | 19>,A_ACTIVATED,<A_ACTIVATED | 9>,0.4290220820189274,0.0,136,0.5696658614837253,1,1
<A_REGISTERED | 1>,A_ACTIVATED,<A_ACTIVATED | 46>,1.0,0.0,2,0.5316229869082554,1,1
<A_REGISTERED | 30>,A_ACTIVATED,<A_ACTIVATED | 3>,0.0541516245487364,0.0,15,0.5377244154392244,1,1
<A_REGISTERED | 30>,A_ACTIVATED,<A_ACTIVATED | 46>,0.9458483754512635,0.0,262,0.5377244154392244,1,1
<A_REGISTERED | 40>,A_ACTIVATED,<A_ACTIVATED | 9>,1.0,0.0,474,0.5574777419821892,1,1
<A_REGISTERED | 45>,A_ACTIVATED,<A_ACTIVATED | 46>,1.0,0.0,1,0.5316229869082554,1,1
<A_REGISTERED | 69>,A_ACTIVATED,<A_ACTIVATED | 32>,1.0,0.0,135,0.5788237855290785,1,1
<A_REGISTERED | 6>,A_ACTIVATED,<A_ACTIVATED | 46>,1.0,0.0,1,0.5316229869082554,1,1
<A_SUBMITTED | 0>,A_PARTLYSUBMITTED,<A_CANCELLED | 18>,0.1085135641955244,0.0,868,0.5147086651006273,1,1
<A_SUBMITTED | 0>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 21>,0.8914864358044755,0.0,7131,0.5147086651006273,1,1
<A_SUBMITTED | 24>,END,<END | 24>,1.0,0.0385415240354189,1,0.0385415240354189,1,1
<O_ACCEPTED | 10>,A_APPROVED,<A_APPROVED | 34>,0.0121212121212121,0.0,2,0.5696692450437578,1,1
<O_ACCEPTED | 10>,A_APPROVED,<A_APPROVED | 59>,0.006060606060606,0.0,1,0.5696692450437578,1,1
<O_ACCEPTED | 10>,A_APPROVED,<A_APPROVED | 75>,0.9818181818181818,0.0,162,0.5696692450437578,1,1
<O_ACCEPTED | 1>,A_APPROVED,<A_APPROVED | 1>,1.0,0.0,2,0.5316229869082554,1,1
<O_ACCEPTED | 28>,A_APPROVED,<A_APPROVED | 2>,0.1705069124423963,0.0,37,0.560687983822655,1,1
<O_ACCEPTED | 28>,A_APPROVED,<A_APPROVED | 59>,0.7004608294930875,0.0,152,0.560687983822655,1,1
<O_ACCEPTED | 28>,A_APPROVED,<A_APPROVED | 75>,0.1290322580645161,0.0,28,0.560687983822655,1,1
<O_ACCEPTED | 29>,A_APPROVED,<A_APPROVED | 39>,1.0,0.0,10,0.6390332378126973,1,1
<O_ACCEPTED | 38>,A_APPROVED,<A_APPROVED | 38>,0.0238095238095238,0.0,1,0.5377244154392243,1,1
<O_ACCEPTED | 38>,A_APPROVED,<A_APPROVED | 64>,0.9761904761904762,0.0,41,0.5377244154392243,1,1
<O_ACCEPTED | 45>,A_APPROVED,<A_APPROVED | 45>,1.0,0.0,1,0.5316229869082554,1,1
<O_ACCEPTED | 47>,A_APPROVED,<A_APPROVED | 39>,0.5116279069767442,0.0,22,0.5895568361884431,1,1
<O_ACCEPTED | 47>,A_APPROVED,<A_APPROVED | 64>,0.4883720930232558,0.0,21,0.5895568361884431,1,1
<O_ACCEPTED | 48>,A_APPROVED,<A_APPROVED | 39>,1.0,0.0,49,0.6390332378126973,1,1
<O_ACCEPTED | 49>,A_APPROVED,<A_APPROVED | 34>,1.0,0.0,25,0.5788237855290785,1,1
<O_ACCEPTED | 54>,A_APPROVED,<A_APPROVED | 2>,0.8082191780821918,0.0,59,0.5673109206075095,1,1
<O_ACCEPTED | 54>,A_APPROVED,<A_APPROVED | 34>,0.0684931506849315,0.0,5,0.5673109206075095,1,1
<O_ACCEPTED | 54>,A_APPROVED,<A_APPROVED | 75>,0.1232876712328767,0.0,9,0.5673109206075095,1,1
<O_ACCEPTED | 56>,A_APPROVED,<A_APPROVED | 64>,1.0,0.0,160,0.5377244154392244,1,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 2>,0.0068027210884353,0.0,1,0.5754215804925146,1,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 34>,0.6326530612244898,0.0,93,0.5754215804925146,1,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 75>,0.3605442176870748,0.0,53,0.5754215804925146,1,1
<O_ACCEPTED | 68>,A_APPROVED,<A_APPROVED | 2>,0.0267558528428093,0.0,8,0.5579724305672686,1,1
<O_ACCEPTED | 68>,A_APPROVED,<A_APPROVED | 59>,0.9732441471571908,0.0,291,0.5579724305672686,1,1
<O_ACCEPTED | 6>,A_APPROVED,<A_APPROVED | 6>,1.0,0.0,1,0.5316229869082554,1,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 39>,0.8390804597701149,0.0,73,0.6227306686951268,1,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 64>,0.160919540229885,0.0,14,0.6227306686951268,1,1
<O_ACCEPTED | 79>,A_APPROVED,<A_APPROVED | 79>,1.0,0.0,2,0.5910102246096874,1,1
<O_ACCEPTED | 7>,A_APPROVED,<A_APPROVED | 39>,0.2051282051282051,0.0,8,0.558505712336347,1,1
<O_ACCEPTED | 7>,A_APPROVED,<A_APPROVED | 64>,0.7948717948717948,0.0,31,0.558505712336347,1,1
<O_CANCELLED | 12>,A_DECLINED,<A_DECLINED | 12>,0.25,0.0,2,0.03032652577462215,1,1
<O_CANCELLED | 12>,A_DECLINED,<A_DECLINED | 51>,0.75,0.0,6,0.03032652577462215,1,1
<O_CANCELLED | 1>,A_DECLINED,<A_DECLINED | 51>,1.0,0.0,47,0.0322434090317594,1,1
<O_CANCELLED | 22>,O_SELECTED,<O_SELECTED | 51>,1.0,0.0,2,0.6040367649457087,1,1
<O_CANCELLED | 23>,O_SELECTED,<O_SELECTED | 23>,1.0,0.0,1,0.5285914625243321,1,1
<O_CANCELLED | 26>,O_SELECTED,<O_SELECTED | 51>,1.0,0.0,1,0.6040367649457087,1,1
<O_CANCELLED | 28>,A_DECLINED,<A_DECLINED | 28>,1.0,0.0,2,0.0129746198146329,1,1
<O_CANCELLED | 42>,A_DECLINED,<A_DECLINED | 42>,1.0,0.0,4,0.029178992173750723,1,0
<O_CANCELLED | 42>,O_SELECTED,<O_SELECTED | 42>,1.0,0.0,1,0.5164785080443929,1,1
<O_CANCELLED | 45>,A_DECLINED,<A_DECLINED | 51>,1.0,0.0,26,0.0322434090317594,1,1
<O_CANCELLED | 54>,A_DECLINED,<A_DECLINED | 54>,1.0,0.0,3,0.02293317179829673,1,1
<O_CANCELLED | 55>,A_DECLINED,<A_DECLINED | 55>,1.0,0.0,2,0.02508704487178033,1,1
<O_CANCELLED | 56>,A_DECLINED,<A_DECLINED | 56>,1.0,0.0,4,0.03345205866205552,1,1
<O_CANCELLED | 61>,A_DECLINED,<A_DECLINED | 51>,1.0,0.0,1,0.0322434090317594,1,1
<O_CANCELLED | 68>,A_DECLINED,<A_DECLINED | 68>,1.0,0.0,1,0.0129746198146329,1,1
<O_CANCELLED | 6>,A_DECLINED,<A_DECLINED | 6>,1.0,0.0,8,0.024943917588580753,1,1
<O_CANCELLED | 72>,A_DECLINED,<A_DECLINED | 51>,1.0,0.0,28,0.0322434090317594,1,1
<O_CANCELLED | 79>,A_DECLINED,<A_DECLINED | 51>,1.0,0.0,1,0.0322434090317594,1,0
<O_CANCELLED | 79>,O_SELECTED,<O_SELECTED | 79>,1.0,0.0,1,0.5631426213787865,1,1
<O_CREATED | 10>,O_SENT,<O_SENT | 10>,1.0,0.0,8,0.5581966596589585,1,1
<O_CREATED | 12>,O_SENT,<O_DECLINED | 12>,0.0344827586206896,0.0,1,0.5796231904201368,1,1
<O_CREATED | 12>,O_SENT,<O_SENT | 12>,0.8620689655172413,0.0,25,0.5796231904201368,1,1
<O_CREATED | 12>,O_SENT,<O_SENT | 23>,0.0344827586206896,0.0,1,0.5796231904201368,1,1
<O_CREATED | 12>,O_SENT,<O_SENT_BACK | 12>,0.0689655172413793,0.0,2,0.5796231904201368,1,1
<O_CREATED | 1>,O_SENT,<O_SENT | 22>,0.826530612244898,0.0,162,0.60107758980339,1,1
<O_CREATED | 1>,O_SENT,<O_SENT | 61>,0.1122448979591836,0.0,22,0.60107758980339,1,1
<O_CREATED | 1>,O_SENT,<O_SENT_BACK | 22>,0.0561224489795918,0.0,11,0.60107758980339,1,1
<O_CREATED | 1>,O_SENT,<O_SENT_BACK | 61>,0.0051020408163265,0.0,1,0.60107758980339,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 22>,0.5333333333333333,0.0,8,0.5834024032634633,1,1
<O_CREATED | 22>,O_SENT,<O_SENT | 23>,0.4666666666666667,0.0,7,0.5834024032634633,1,1
<O_CREATED | 23>,O_SENT,<O_SENT | 23>,0.8823529411764706,0.0,15,0.5285914625243321,1,1
<O_CREATED | 23>,O_SENT,<O_SENT | 65>,0.1176470588235294,0.0,2,0.5285914625243321,1,1
<O_CREATED | 25>,O_SENT,<O_DECLINED | 55>,0.0030534351145038,0.0,4,0.5981126467881102,1,1
<O_CREATED | 25>,O_SENT,<O_DECLINED | 6>,0.0106870229007633,0.0,14,0.5981126467881102,1,1
<O_CREATED | 25>,O_SENT,<O_SENT | 17>,0.965648854961832,0.0,1265,0.5981126467881102,1,1
<O_CREATED | 25>,O_SENT,<O_SENT_BACK | 55>,0.0045801526717557,0.0,6,0.5981126467881102,1,1
<O_CREATED | 25>,O_SENT,<O_SENT_BACK | 6>,0.016030534351145,0.0,21,0.5981126467881102,1,1
<O_CREATED | 26>,O_SENT,<O_DECLINED | 26>,0.0133333333333333,0.0,1,0.5904884709261506,1,1
<O_CREATED | 26>,O_SENT,<O_SENT | 23>,0.0266666666666666,0.0,2,0.5904884709261506,1,1
<O_CREATED | 26>,O_SENT,<O_SENT | 26>,0.92,0.0,69,0.5904884709261506,1,1
<O_CREATED | 26>,O_SENT,<O_SENT_BACK | 23>,0.0266666666666666,0.0,2,0.5904884709261506,1,1
<O_CREATED | 26>,O_SENT,<O_SENT_BACK | 26>,0.0133333333333333,0.0,1,0.5904884709261506,1,1
<O_CREATED | 28>,O_SENT,<O_SENT | 10>,1.0,0.0,4,0.5581966596589585,1,1
<O_CREATED | 29>,O_SENT,<O_SENT | 29>,0.75,0.0,3,0.6390332378126973,1,1
<O_CREATED | 29>,O_SENT,<O_SENT | 48>,0.25,0.0,1,0.6390332378126973,1,1
<O_CREATED | 38>,O_SENT,<O_SENT | 29>,1.0,0.0,1,0.6390332378126973,1,1
<O_CREATED | 42>,O_SENT,<O_SENT | 42>,1.0,0.0,25,0.5164785080443929,1,1
<O_CREATED | 45>,O_SENT,<O_SENT | 26>,0.9420289855072465,0.0,65,0.5991043888895562,1,1
<O_CREATED | 45>,O_SENT,<O_SENT_BACK | 26>,0.0579710144927536,0.0,4,0.5991043888895562,1,1
<O_CREATED | 47>,O_SENT,<O_SENT | 47>,1.0,0.0,1,0.6390332378126973,1,1
<O_CREATED | 48>,O_SENT,<O_SENT | 48>,1.0,0.0,1,0.6390332378126973,1,1
<O_CREATED | 49>,O_SENT,<O_SENT | 49>,1.0,0.0,2,0.5788237855290785,1,1
<O_CREATED | 51>,O_SENT,<O_SENT | 23>,0.3333333333333333,0.0,1,0.6040367649457087,1,1
<O_CREATED | 51>,O_SENT,<O_SENT | 51>,0.6666666666666666,0.0,2,0.6040367649457087,1,1
<O_CREATED | 54>,O_SENT,<O_SENT | 54>,1.0,0.0,7,0.5758407715374521,1,1
<O_CREATED | 55>,O_SENT,<O_SENT | 55>,0.942528735632184,0.0,82,0.6218805355290008,1,1
<O_CREATED | 55>,O_SENT,<O_SENT_BACK | 55>,0.057471264367816,0.0,5,0.6218805355290008,1,1
<O_CREATED | 56>,O_SENT,<O_SENT | 56>,0.5,0.0,2,0.6279474908127494,1,1
<O_CREATED | 56>,O_SENT,<O_SENT | 78>,0.5,0.0,2,0.6279474908127494,1,1
<O_CREATED | 61>,O_SENT,<O_SENT | 23>,0.0857142857142857,0.0,3,0.6128064823248549,1,1
<O_CREATED | 61>,O_SENT,<O_SENT | 61>,0.8857142857142857,0.0,31,0.6128064823248549,1,1
<O_CREATED | 61>,O_SENT,<O_SENT_BACK | 61>,0.0285714285714285,0.0,1,0.6128064823248549,1,1
<O_CREATED | 65>,O_SENT,<O_SENT | 65>,1.0,0.0,6,0.23631228602670898,1,1
<O_CREATED | 67>,O_SENT,<O_SENT | 49>,0.5,0.0,2,0.5788237855290785,1,1
<O_CREATED | 67>,O_SENT,<O_SENT | 67>,0.5,0.0,2,0.5788237855290785,1,1
<O_CREATED | 68>,O_SENT,<O_SENT | 10>,0.5454545454545454,0.0,6,0.5581725474019983,1,1
<O_CREATED | 68>,O_SENT,<O_SENT | 68>,0.4545454545454545,0.0,5,0.5581725474019983,1,1
<O_CREATED | 6>,O_SENT,<O_SENT | 55>,1.0,0.0,20,0.6218570998291806,1,1
<O_CREATED | 71>,O_SENT,<O_DECLINED | 42>,0.0084033613445378,0.0,3,0.5848677427896728,1,1
<O_CREATED | 71>,O_SENT,<O_SENT | 17>,0.803921568627451,0.0,287,0.5848677427896728,1,1
<O_CREATED | 71>,O_SENT,<O_SENT | 42>,0.1708683473389355,0.0,61,0.5848677427896728,1,1
<O_CREATED | 71>,O_SENT,<O_SENT_BACK | 42>,0.0168067226890756,0.0,6,0.5848677427896728,1,1
<O_CREATED | 72>,O_SENT,<O_DECLINED | 22>,0.0109890109890109,0.0,1,0.5915024306298801,1,1
<O_CREATED | 72>,O_SENT,<O_SENT | 22>,0.967032967032967,0.0,88,0.5915024306298801,1,1
<O_CREATED | 72>,O_SENT,<O_SENT_BACK | 22>,0.0109890109890109,0.0,1,0.5915024306298801,1,1
<O_CREATED | 72>,O_SENT,<O_SENT_BACK | 23>,0.0109890109890109,0.0,1,0.5915024306298801,1,1
<O_CREATED | 76>,O_SENT,<O_ACCEPTED | 6>,0.0017667844522968,0.0,1,0.6025709790342979,1,1
<O_CREATED | 76>,O_SENT,<O_DECLINED | 6>,0.0053003533568904,0.0,3,0.6025709790342979,1,1
<O_CREATED | 76>,O_SENT,<O_SENT | 17>,0.9628975265017669,0.0,545,0.6025709790342979,1,1
<O_CREATED | 76>,O_SENT,<O_SENT_BACK | 6>,0.0300353356890459,0.0,17,0.6025709790342979,1,1
<O_CREATED | 78>,O_SENT,<O_SENT | 48>,0.5,0.0,1,0.6360987753715346,1,1
<O_CREATED | 78>,O_SENT,<O_SENT | 78>,0.5,0.0,1,0.6360987753715346,1,1
<O_CREATED | 79>,O_SENT,<O_SENT | 65>,0.1111111111111111,0.0,1,0.5631426213787865,1,1
<O_CREATED | 79>,O_SENT,<O_SENT | 79>,0.8888888888888888,0.0,8,0.5631426213787865,1,1
<O_DECLINED | 10>,A_DECLINED,<A_DECLINED | 36>,1.0,0.0,31,0.00735228456162531,1,1
<O_DECLINED | 12>,A_DECLINED,<A_DECLINED | 12>,0.1666666666666666,0.0,5,0.022020031660360817,1,1
<O_DECLINED | 12>,A_DECLINED,<A_DECLINED | 44>,0.8333333333333334,0.0,25,0.022020031660360817,1,1
<O_DECLINED | 1>,A_DECLINED,<A_DECLINED | 44>,1.0,0.0,174,0.0215088627917909,1,1
<O_DECLINED | 22>,A_DECLINED,<A_DECLINED | 44>,1.0,0.0,5,0.0215088627917909,1,1
<O_DECLINED | 23>,A_DECLINED,<A_DECLINED | 44>,1.0,0.0,8,0.0215088627917909,1,1
<O_DECLINED | 26>,A_DECLINED,<A_DECLINED | 44>,1.0,0.0,2,0.0215088627917909,1,1
