s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,2000,0.4913678914418618,1,1
<A_ACCEPTED | 5>,A_FINALIZED,<A_FINALIZED | 86>,1.0,0.0,704,0.6175941199052832,1,1
<A_DECLINED | 17>,END,<END | 64>,0.3333333333333333,0.07350810921411122,1,0.07679501432202968,1,1
<A_DECLINED | 17>,END,<END | 80>,0.6666666666666666,0.07843846687598892,2,0.07679501432202968,1,1
<A_DECLINED | 1>,END,<END | 63>,1.0,0.06789508409026931,1,0.06789508409026931,1,1
<A_DECLINED | 32>,END,<END | 63>,1.0,0.06789508409026931,2,0.06789508409026931,1,1
<A_DECLINED | 35>,END,<END | 64>,1.0,0.07350810921411122,7,0.07350810921411122,1,1
<A_DECLINED | 43>,END,<END | 63>,1.0,0.06789508409026931,1,0.06789508409026931,1,1
<A_DECLINED | 45>,END,<END | 63>,0.25,0.06789508409026931,1,0.07210485293315075,1,1
<A_DECLINED | 45>,END,<END | 64>,0.75,0.07350810921411122,3,0.07210485293315075,1,1
<A_DECLINED | 4>,END,<END | 80>,1.0,0.07843846687598892,8,0.07843846687598892,1,1
<A_DECLINED | 54>,END,<END | 54>,1.0,0.09449795269307552,435,0.09449795269307552,1,1
<A_DECLINED | 56>,END,<END | 64>,0.3333333333333333,0.07350810921411122,1,0.07679501432202968,1,1
<A_DECLINED | 56>,END,<END | 80>,0.6666666666666666,0.07843846687598892,2,0.07679501432202968,1,1
<A_DECLINED | 5>,END,<END | 5>,1.0,0.09397783330889962,225,0.09397783330889962,1,1
<A_DECLINED | 63>,END,<END | 63>,1.0,0.06789508409026931,14,0.06789508409026931,1,1
<A_DECLINED | 65>,END,<END | 63>,0.2,0.06789508409026931,1,0.076329790318845,1,1
<A_DECLINED | 65>,END,<END | 80>,0.8,0.07843846687598892,4,0.076329790318845,1,1
<A_DECLINED | 66>,END,<END | 64>,0.5,0.07350810921411122,1,0.07597328804505007,1,1
<A_DECLINED | 66>,END,<END | 80>,0.5,0.07843846687598892,1,0.07597328804505007,1,1
<A_DECLINED | 73>,END,<END | 63>,1.0,0.06789508409026931,1,0.06789508409026931,1,1
<A_DECLINED | 76>,END,<END | 76>,0.875,0.04874890794840901,7,0.042655294454857884,1,1
<A_DECLINED | 76>,END,<END | 90>,0.125,0.0,1,0.042655294454857884,1,1
<A_DECLINED | 80>,END,<END | 80>,1.0,0.07843846687598892,60,0.07843846687598892,1,1
<A_DECLINED | 89>,END,<END | 89>,1.0,0.09339252380086932,44,0.09339252380086932,1,1
<A_DECLINED | 90>,END,<END | 90>,1.0,0.0,2,0.0,1,1
<A_DECLINED | 92>,END,<END | 98>,1.0,0.06180930261757661,1,0.06180930261757661,1,1
<A_DECLINED | 98>,END,<END | 98>,1.0,0.06180930261757661,9,0.06180930261757661,1,1
<A_DECLINED | 9>,END,<END | 64>,1.0,0.07350810921411122,187,0.07350810921411122,1,1
<A_FINALIZED | 86>,O_SELECTED,<O_SELECTED | 42>,1.0,0.0,791,0.6176034799743918,1,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 42>,0.9722222222222222,0.0,35,0.6176034799743917,1,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 89>,0.0277777777777777,0.0,1,0.6176034799743917,1,1
<A_PARTLYSUBMITTED | 72>,A_DECLINED,<A_DECLINED | 54>,1.0,0.0,425,0.09449795269307552,1,0
<A_PARTLYSUBMITTED | 72>,A_PREACCEPTED,<A_PREACCEPTED | 54>,1.0,0.0,882,0.5252015100725292,1,1
<A_PARTLYSUBMITTED | 72>,W_Assess_fraud,<A_CANCELLED | 54>,0.1428571428571428,0.0,3,0.46366511113943665,1,0
<A_PARTLYSUBMITTED | 72>,W_Assess_fraud,<W_Assess_fraud | 54>,0.8571428571428571,0.0,18,0.46366511113943665,1,0
<A_PARTLYSUBMITTED | 72>,W_Fix_incomplete_submission,<A_CANCELLED | 13>,0.0893203883495145,0.0,46,0.48481160266508855,1,0
<A_PARTLYSUBMITTED | 72>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 54>,0.9106796116504854,0.0,469,0.48481160266508855,1,0
<A_PREACCEPTED | 13>,W_Complete_preaccepted_appl,<A_CANCELLED | 5>,0.0491803278688524,0.0,15,0.5231552827302174,1,1
<A_PREACCEPTED | 13>,W_Complete_preaccepted_appl,<O_DECLINED | 5>,0.1311475409836065,0.0,40,0.5231552827302174,1,1
<A_PREACCEPTED | 13>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 13>,0.819672131147541,0.0,250,0.5231552827302174,1,1
<A_PREACCEPTED | 54>,W_Complete_preaccepted_appl,<A_CANCELLED | 5>,0.0438202247191011,0.0,39,0.5252095478252004,1,1
<A_PREACCEPTED | 54>,W_Complete_preaccepted_appl,<O_DECLINED | 5>,0.1325842696629213,0.0,118,0.5252095478252004,1,1
<A_PREACCEPTED | 54>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 54>,0.8235955056179776,0.0,733,0.5252095478252004,1,1
<A_REGISTERED | 16>,A_ACTIVATED,<A_ACTIVATED | 25>,0.0294117647058823,0.0,2,0.6514288096169337,1,1
<A_REGISTERED | 16>,A_ACTIVATED,<A_ACTIVATED | 58>,0.9705882352941176,0.0,66,0.6514288096169337,1,1
<A_REGISTERED | 30>,A_ACTIVATED,<A_ACTIVATED | 19>,0.9487179487179488,0.0,37,0.6748216538747757,1,1
<A_REGISTERED | 30>,A_ACTIVATED,<A_ACTIVATED | 83>,0.0512820512820512,0.0,2,0.6748216538747757,1,1
<A_REGISTERED | 34>,A_ACTIVATED,<A_ACTIVATED | 7>,0.96875,0.0,31,0.4773167662965562,1,1
<A_REGISTERED | 34>,A_ACTIVATED,<A_ACTIVATED | 83>,0.03125,0.0,1,0.4773167662965562,1,1
<A_REGISTERED | 44>,A_ACTIVATED,<A_ACTIVATED | 25>,0.7935483870967742,0.0,123,0.5780945309711836,1,1
<A_REGISTERED | 44>,A_ACTIVATED,<A_ACTIVATED | 97>,0.2064516129032258,0.0,32,0.5780945309711836,1,1
<A_REGISTERED | 68>,A_ACTIVATED,<A_ACTIVATED | 19>,0.0256410256410256,0.0,1,0.5442409924488977,1,1
<A_REGISTERED | 68>,A_ACTIVATED,<A_ACTIVATED | 83>,0.3846153846153846,0.0,15,0.5442409924488977,1,1
<A_REGISTERED | 68>,A_ACTIVATED,<A_ACTIVATED | 97>,0.5897435897435898,0.0,23,0.5442409924488977,1,1
<A_REGISTERED | 85>,A_ACTIVATED,<A_ACTIVATED | 25>,0.0944881889763779,0.0,12,0.5524466941559479,1,1
<A_REGISTERED | 85>,A_ACTIVATED,<A_ACTIVATED | 40>,0.905511811023622,0.0,115,0.5524466941559479,1,1
<A_REGISTERED | 91>,A_ACTIVATED,<A_ACTIVATED | 59>,1.0,0.0,6,0.45868389778284996,1,1
<A_SUBMITTED | 21>,A_PARTLYSUBMITTED,<A_CANCELLED | 54>,0.0785,0.0,157,0.4913834119527843,1,1
<A_SUBMITTED | 21>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 72>,0.9215,0.0,1843,0.4913834119527843,1,1
<O_ACCEPTED | 10>,A_APPROVED,<A_APPROVED | 69>,1.0,0.0,19,0.574699964333873,1,1
<O_ACCEPTED | 11>,A_APPROVED,<A_APPROVED | 81>,1.0,0.0,3,0.4773167662965562,1,1
<O_ACCEPTED | 15>,A_APPROVED,<A_APPROVED | 28>,1.0,0.0,7,0.5550319422655318,1,1
<O_ACCEPTED | 17>,A_APPROVED,<A_APPROVED | 17>,0.2,0.0,1,0.565798656262703,1,1
<O_ACCEPTED | 17>,A_APPROVED,<A_APPROVED | 69>,0.6,0.0,3,0.565798656262703,1,1
<O_ACCEPTED | 17>,A_APPROVED,<A_APPROVED | 85>,0.2,0.0,1,0.565798656262703,1,1
<O_ACCEPTED | 18>,A_APPROVED,<A_APPROVED | 81>,1.0,0.0,6,0.4773167662965562,1,1
<O_ACCEPTED | 1>,A_APPROVED,<A_APPROVED | 70>,1.0,0.0,16,0.6493031783518395,1,1
<O_ACCEPTED | 20>,A_APPROVED,<A_APPROVED | 49>,1.0,0.0,16,0.5648954122945923,1,1
<O_ACCEPTED | 23>,A_APPROVED,<A_APPROVED | 28>,0.2,0.0,1,0.650863711552927,1,1
<O_ACCEPTED | 23>,A_APPROVED,<A_APPROVED | 31>,0.8,0.0,4,0.650863711552927,1,1
<O_ACCEPTED | 24>,A_APPROVED,<A_APPROVED | 48>,1.0,0.0,3,0.4633421149112765,1,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 48>,1.0,0.0,1,0.4633421149112765,1,1
<O_ACCEPTED | 27>,A_APPROVED,<A_APPROVED | 49>,1.0,0.0,7,0.5648954122945923,1,1
<O_ACCEPTED | 29>,A_APPROVED,<A_APPROVED | 31>,1.0,0.0,7,0.6748216538747757,1,1
<O_ACCEPTED | 32>,A_APPROVED,<A_APPROVED | 69>,1.0,0.0,17,0.574699964333873,1,1
<O_ACCEPTED | 36>,A_APPROVED,<A_APPROVED | 69>,0.1,0.0,1,0.641842856950043,1,1
<O_ACCEPTED | 36>,A_APPROVED,<A_APPROVED | 70>,0.9,0.0,9,0.641842856950043,1,1
<O_ACCEPTED | 38>,A_APPROVED,<A_APPROVED | 70>,1.0,0.0,11,0.6493031783518395,1,1
<O_ACCEPTED | 39>,A_APPROVED,<A_APPROVED | 28>,1.0,0.0,4,0.5550319422655318,1,1
<O_ACCEPTED | 3>,A_APPROVED,<A_APPROVED | 28>,0.1111111111111111,0.0,1,0.6558409135797627,1,1
<O_ACCEPTED | 3>,A_APPROVED,<A_APPROVED | 31>,0.6666666666666666,0.0,6,0.6558409135797627,1,1
<O_ACCEPTED | 3>,A_APPROVED,<A_APPROVED | 70>,0.2222222222222222,0.0,2,0.6558409135797627,1,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 31>,0.2857142857142857,0.0,2,0.5337467341760476,1,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 81>,0.7142857142857143,0.0,5,0.5337467341760476,1,1
<O_ACCEPTED | 43>,A_APPROVED,<A_APPROVED | 69>,0.5454545454545454,0.0,6,0.5645848415257252,1,1
<O_ACCEPTED | 43>,A_APPROVED,<A_APPROVED | 85>,0.4545454545454545,0.0,5,0.5645848415257252,1,1
<O_ACCEPTED | 46>,A_APPROVED,<A_APPROVED | 69>,1.0,0.0,16,0.574699964333873,1,1
<O_ACCEPTED | 47>,A_APPROVED,<A_APPROVED | 48>,1.0,0.0,1,0.4633421149112765,1,1
<O_ACCEPTED | 4>,A_APPROVED,<A_APPROVED | 4>,0.015625,0.0,1,0.5524466941559479,1,1
<O_ACCEPTED | 4>,A_APPROVED,<A_APPROVED | 85>,0.984375,0.0,63,0.5524466941559479,1,1
<O_ACCEPTED | 51>,A_APPROVED,<A_APPROVED | 69>,1.0,0.0,26,0.574699964333873,1,1
<O_ACCEPTED | 52>,A_APPROVED,<A_APPROVED | 48>,0.5,0.0,2,0.47032944060391635,1,1
<O_ACCEPTED | 52>,A_APPROVED,<A_APPROVED | 81>,0.5,0.0,2,0.47032944060391635,1,1
<O_ACCEPTED | 53>,A_APPROVED,<A_APPROVED | 28>,1.0,0.0,1,0.5550319422655318,1,1
<O_ACCEPTED | 55>,A_APPROVED,<A_APPROVED | 28>,1.0,0.0,2,0.5550319422655318,1,1
<O_ACCEPTED | 56>,A_APPROVED,<A_APPROVED | 56>,0.95,0.0,19,0.5524466941559479,1,1
<O_ACCEPTED | 56>,A_APPROVED,<A_APPROVED | 85>,0.05,0.0,1,0.5524466941559479,1,1
<O_ACCEPTED | 60>,A_APPROVED,<A_APPROVED | 49>,1.0,0.0,9,0.5648954122945923,1,1
<O_ACCEPTED | 62>,A_APPROVED,<A_APPROVED | 31>,0.5714285714285714,0.0,4,0.5901767020555387,1,1
<O_ACCEPTED | 62>,A_APPROVED,<A_APPROVED | 81>,0.4285714285714285,0.0,3,0.5901767020555387,1,1
<O_ACCEPTED | 65>,A_APPROVED,<A_APPROVED | 69>,0.3181818181818182,0.0,7,0.5595272801216513,1,1
<O_ACCEPTED | 65>,A_APPROVED,<A_APPROVED | 85>,0.6818181818181818,0.0,15,0.5595272801216513,1,1
<O_ACCEPTED | 66>,A_APPROVED,<A_APPROVED | 66>,0.3333333333333333,0.0,2,0.567282207607898,1,1
<O_ACCEPTED | 66>,A_APPROVED,<A_APPROVED | 69>,0.6666666666666666,0.0,4,0.567282207607898,1,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 31>,1.0,0.0,7,0.6748216538747757,1,1
<O_ACCEPTED | 71>,A_APPROVED,<A_APPROVED | 69>,1.0,0.0,9,0.574699964333873,1,1
<O_ACCEPTED | 73>,A_APPROVED,<A_APPROVED | 69>,0.8333333333333334,0.0,10,0.5790624596538765,1,1
<O_ACCEPTED | 73>,A_APPROVED,<A_APPROVED | 70>,0.0833333333333333,0.0,1,0.5790624596538765,1,1
<O_ACCEPTED | 73>,A_APPROVED,<A_APPROVED | 85>,0.0833333333333333,0.0,1,0.5790624596538765,1,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 49>,0.2857142857142857,0.0,2,0.6251866737640546,1,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 70>,0.7142857142857143,0.0,5,0.6251866737640546,1,1
<O_ACCEPTED | 79>,A_APPROVED,<A_APPROVED | 81>,1.0,0.0,4,0.4773167662965562,1,1
<O_ACCEPTED | 82>,A_APPROVED,<A_APPROVED | 48>,1.0,0.0,1,0.4633421149112765,1,1
<O_ACCEPTED | 84>,A_APPROVED,<A_APPROVED | 69>,1.0,0.0,13,0.574699964333873,1,1
<O_ACCEPTED | 87>,A_APPROVED,<A_APPROVED | 28>,0.3333333333333333,0.0,2,0.5616075889515721,1,1
<O_ACCEPTED | 87>,A_APPROVED,<A_APPROVED | 49>,0.6666666666666666,0.0,4,0.5616075889515721,1,1
<O_ACCEPTED | 88>,A_APPROVED,<A_APPROVED | 31>,1.0,0.0,7,0.6748216538747757,1,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 49>,0.9166666666666666,0.0,11,0.5657124582978657,1,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 69>,0.0833333333333333,0.0,1,0.5657124582978657,1,1
<O_ACCEPTED | 92>,A_APPROVED,<A_APPROVED | 69>,0.2222222222222222,0.0,2,0.6010763986231109,1,1
<O_ACCEPTED | 92>,A_APPROVED,<A_APPROVED | 70>,0.3333333333333333,0.0,3,0.6010763986231109,1,1
<O_ACCEPTED | 92>,A_APPROVED,<A_APPROVED | 92>,0.4444444444444444,0.0,4,0.6010763986231109,1,1
<O_ACCEPTED | 95>,A_APPROVED,<A_APPROVED | 49>,0.7777777777777778,0.0,7,0.5670742016366547,1,1
<O_ACCEPTED | 95>,A_APPROVED,<A_APPROVED | 69>,0.2222222222222222,0.0,2,0.5670742016366547,1,1
<O_ACCEPTED | 96>,A_APPROVED,<A_APPROVED | 70>,1.0,0.0,22,0.6493031783518395,1,1
<O_ACCEPTED | 99>,A_APPROVED,<A_APPROVED | 81>,1.0,0.0,6,0.4773167662965562,1,1
<O_CANCELLED | 10>,O_SELECTED,<O_SELECTED | 73>,1.0,0.0,12,0.644143707386778,1,1
<O_CANCELLED | 11>,O_SELECTED,<O_SELECTED | 18>,1.0,0.0,1,0.4466016865738222,1,1
<O_CANCELLED | 15>,O_SELECTED,<O_SELECTED | 41>,0.3333333333333333,0.0,1,0.5118227013561638,1,1
<O_CANCELLED | 15>,O_SELECTED,<O_SELECTED | 62>,0.3333333333333333,0.0,1,0.5118227013561638,1,1
<O_CANCELLED | 15>,O_SELECTED,<O_SELECTED | 99>,0.3333333333333333,0.0,1,0.5118227013561638,1,1
<O_CANCELLED | 17>,O_SELECTED,<O_SELECTED | 17>,0.75,0.0,3,0.6264881846217278,1,1
<O_CANCELLED | 17>,O_SELECTED,<O_SELECTED | 92>,0.25,0.0,1,0.6264881846217278,1,1
<O_CANCELLED | 18>,O_SELECTED,<O_SELECTED | 18>,0.8,0.0,4,0.4512540730372725,1,1
<O_CANCELLED | 18>,O_SELECTED,<O_SELECTED | 52>,0.2,0.0,1,0.4512540730372725,1,1
<O_CANCELLED | 1>,O_SELECTED,<O_SELECTED | 1>,1.0,0.0,4,0.646089560673067,1,1
<O_CANCELLED | 20>,O_SELECTED,<O_SELECTED | 1>,0.2,0.0,1,0.6271366468362974,1,1
<O_CANCELLED | 20>,O_SELECTED,<O_SELECTED | 36>,0.6,0.0,3,0.6271366468362974,1,1
<O_CANCELLED | 20>,O_SELECTED,<O_SELECTED | 78>,0.2,0.0,1,0.6271366468362974,1,1
<O_CANCELLED | 23>,O_SELECTED,<O_SELECTED | 88>,0.8,0.0,4,0.5224019562726427,1,1
<O_CANCELLED | 23>,O_SELECTED,<O_SELECTED | 99>,0.2,0.0,1,0.5224019562726427,1,1
<O_CANCELLED | 26>,O_SELECTED,<O_SELECTED | 26>,1.0,0.0,1,0.41185965769891236,1,1
<O_CANCELLED | 27>,O_SELECTED,<O_SELECTED | 29>,0.5,0.0,2,0.5928223803952091,1,1
<O_CANCELLED | 27>,O_SELECTED,<O_SELECTED | 67>,0.25,0.0,1,0.5928223803952091,1,1
<O_CANCELLED | 27>,O_SELECTED,<O_SELECTED | 78>,0.25,0.0,1,0.5928223803952091,1,1
<O_CANCELLED | 29>,O_SELECTED,<O_SELECTED | 29>,0.75,0.0,3,0.5537800619385792,1,1
<O_CANCELLED | 29>,O_SELECTED,<O_SELECTED | 41>,0.25,0.0,1,0.5537800619385792,1,1
<O_CANCELLED | 2>,O_SELECTED,<O_SELECTED | 24>,1.0,0.0,1,0.4633421149112765,1,1
<O_CANCELLED | 32>,O_SELECTED,<O_SELECTED | 92>,1.0,0.0,20,0.6295597493764216,1,1
<O_CANCELLED | 36>,O_SELECTED,<O_SELECTED | 36>,0.5,0.0,1,0.6143280340092787,1,1
<O_CANCELLED | 36>,O_SELECTED,<O_SELECTED | 78>,0.5,0.0,1,0.6143280340092787,1,1
<O_CANCELLED | 38>,O_SELECTED,<O_SELECTED | 38>,0.8333333333333334,0.0,5,0.6086125471301638,1,1
<O_CANCELLED | 38>,O_SELECTED,<O_SELECTED | 3>,0.1666666666666666,0.0,1,0.6086125471301638,1,1
<O_CANCELLED | 39>,O_SELECTED,<O_SELECTED | 41>,0.3333333333333333,0.0,1,0.5247942261646241,1,1
<O_CANCELLED | 39>,O_SELECTED,<O_SELECTED | 88>,0.6666666666666666,0.0,2,0.5247942261646241,1,1
<O_CANCELLED | 3>,O_SELECTED,<O_SELECTED | 3>,0.75,0.0,6,0.575485750114925,1,1
<O_CANCELLED | 3>,O_SELECTED,<O_SELECTED | 62>,0.25,0.0,2,0.575485750114925,1,1
<O_CANCELLED | 41>,O_SELECTED,<O_SELECTED | 41>,1.0,0.0,3,0.5070361709605439,1,1
<O_CANCELLED | 43>,O_SELECTED,<O_SELECTED | 4>,0.25,0.0,1,0.6398404818041934,1,1
<O_CANCELLED | 43>,O_SELECTED,<O_SELECTED | 73>,0.75,0.0,3,0.6398404818041934,1,1
<O_CANCELLED | 45>,O_SELECTED,<O_SELECTED | 45>,1.0,0.0,1,0.6248237732617995,1,1
<O_CANCELLED | 46>,O_SELECTED,<O_SELECTED | 36>,1.0,0.0,14,0.6304688027449316,1,1
<O_CANCELLED | 51>,O_SELECTED,<O_SELECTED | 1>,0.75,0.0,9,0.6444635219646742,1,1
<O_CANCELLED | 51>,O_SELECTED,<O_SELECTED | 36>,0.0833333333333333,0.0,1,0.6444635219646742,1,1
<O_CANCELLED | 51>,O_SELECTED,<O_SELECTED | 73>,0.1666666666666666,0.0,2,0.6444635219646742,1,1
<O_CANCELLED | 52>,O_SELECTED,<O_SELECTED | 26>,0.6666666666666666,0.0,2,0.4311943114296327,1,1
<O_CANCELLED | 52>,O_SELECTED,<O_SELECTED | 52>,0.3333333333333333,0.0,1,0.4311943114296327,1,1
<O_CANCELLED | 53>,O_SELECTED,<O_SELECTED | 18>,0.5,0.0,2,0.46009593958381856,1,1
<O_CANCELLED | 53>,O_SELECTED,<O_SELECTED | 52>,0.25,0.0,1,0.46009593958381856,1,1
<O_CANCELLED | 53>,O_SELECTED,<O_SELECTED | 99>,0.25,0.0,1,0.46009593958381856,1,1
<O_CANCELLED | 55>,O_SELECTED,<O_SELECTED | 62>,1.0,0.0,1,0.5511151668113915,1,1
<O_CANCELLED | 56>,O_SELECTED,<O_SELECTED | 56>,1.0,0.0,1,0.6256091330348639,1,1
<O_CANCELLED | 60>,O_SELECTED,<O_SELECTED | 67>,0.3333333333333333,0.0,2,0.6403978187486228,1,1
<O_CANCELLED | 60>,O_SELECTED,<O_SELECTED | 96>,0.6666666666666666,0.0,4,0.6403978187486228,1,1
<O_CANCELLED | 62>,O_SELECTED,<O_SELECTED | 62>,1.0,0.0,2,0.5511151668113915,1,1
